supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
900,61.2,12.850000000000001,0.00025,0.00011999999999999999,"[4.0, 8.0]",29.91100305457048,7.999999999999986,28.757536647525324,28.83689068028921,2.3639100006887546,0.5884695866188228,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,27.547093053881724,29.91100305457048,True
900,61.2,11.0,0.000225,0.00031999999999999997,"[4.0, 8.0]",19.907525798152047,7.099999999999989,18.909277703177597,18.95850981051997,2.382501459453639,0.6576019599543155,1.0,1.0,0.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,17.525024338698408,19.907525798152047,True
900,61.2,13.200000000000006,0.00019999999999999998,0.00025,"[4.0, 8.0]",33.55165250057005,4.1,32.55385572149391,32.58943302711798,2.4113453236860103,0.5347167371019831,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.14030717688404,33.55165250057005,True
900,61.2,13.100000000000005,0.00019999999999999998,0.00029,"[4.0, 8.0]",35.804792283942156,6.89999999999999,34.73362744488416,34.91931387907778,2.428211981978876,0.5658635930230119,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,33.37658030196328,35.804792283942156,True
900,61.2,12.8,0.000225,0.00011999999999999999,"[4.0, 8.0]",26.344500282677345,4.1,24.998476778272344,24.953968679220672,2.441778329935687,0.6348041013984506,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,23.902721952741658,26.344500282677345,True
900,61.2,11.0,0.00027499999999999996,0.00021999999999999998,"[4.0, 8.0]",31.057898133554897,7.7999999999999865,30.024782995798383,30.176507500630084,2.4477747187828207,0.725906192003849,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,28.610123414772076,31.057898133554897,True
900,61.2,13.100000000000005,0.00019999999999999998,0.00021999999999999998,"[4.0, 8.0]",31.838010873010756,4.1,30.62523857534902,30.585045182316147,2.4516874938086524,0.5927660088339554,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,29.386323379202103,31.838010873010756,True
900,61.2,11.05,0.00027499999999999996,0.00021999999999999998,"[4.0, 8.0]",29.003339548843265,7.999999999999986,27.771144958820447,27.78989818897489,2.4579189918685174,0.7398348766893194,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,26.545420556974747,29.003339548843265,True
900,61.2,12.75,0.00019999999999999998,0.00011999999999999999,"[4.0, 8.0]",22.7669311764196,4.1,21.393649871091,21.350320510240888,2.460433667380805,0.6394035141711067,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,20.306497509038795,22.7669311764196,True
900,61.2,12.950000000000003,0.000225,0.00015,"[4.0, 8.0]",30.735682301378127,4.1,29.469972801856827,29.491495487330937,2.4663455943650128,0.6314777484915912,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,28.269336707013114,30.735682301378127,True
900,61.2,13.050000000000004,0.000225,0.00017999999999999998,"[4.0, 8.0]",33.895343698756804,7.999999999999986,32.66847816672112,32.74602696120298,2.4693731532471475,0.576389510576553,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.425970545509657,33.895343698756804,True
900,61.2,13.300000000000008,0.00019999999999999998,0.00031999999999999997,"[4.0, 8.0]",33.566746278468294,6.0999999999999925,32.23740158526991,32.28215618689694,2.482141867757324,0.5576258511190745,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,31.08460441071097,33.566746278468294,True
900,61.2,11.100000000000001,0.00025,0.00031999999999999997,"[4.0, 8.0]",36.13804134273875,6.69999999999999,35.1356379368035,35.19690164490108,2.49364665879871,0.6242659641546853,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,33.64439468394004,36.13804134273875,True
900,61.2,12.8,0.00019999999999999998,0.00021999999999999998,"[4.0, 8.0]",35.926573920202344,5.899999999999993,35.16643107025204,35.33064251997884,2.50755695510626,0.654896333651654,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,33.419016965096084,35.926573920202344,True
900,61.2,12.950000000000003,0.00019999999999999998,0.00025,"[4.0, 8.0]",36.373103164962956,6.69999999999999,35.40139922741758,35.58803450414108,2.545936287065693,0.6299432851689863,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,33.82716687789726,36.373103164962956,True
900,61.2,13.000000000000004,0.000225,0.00017999999999999998,"[4.0, 8.0]",35.18345902510926,7.999999999999986,33.8835181259578,34.01655611597466,2.5582201512640736,0.5516478828632848,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,32.625238873845184,35.18345902510926,True
900,61.2,11.05,0.00025,0.00031999999999999997,"[4.0, 8.0]",37.8568993685765,6.69999999999999,36.78909185753183,36.82887311334807,2.609403731719688,0.653784771518375,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,35.24749563685681,37.8568993685765,True
900,61.2,13.050000000000004,0.00019999999999999998,0.00029,"[4.0, 8.0]",36.09982804173554,6.89999999999999,35.129572610925884,35.33078262880907,2.6301185613052596,0.6391992526192639,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,33.46970948043028,36.09982804173554,True
900,61.2,11.150000000000002,0.00025,0.00029,"[4.0, 8.0]",28.394787031564512,7.999999999999986,27.121195842825433,27.153743934832498,2.6648612896899024,0.7776332074621882,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,25.72992574187461,28.394787031564512,True
