pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_qualified
13.049999999999999,0.000285,0.00034999999999999994,"[4.0, 8.0]",36.49185318304514,6.049999999999993,35.49134370709521,35.779539084281716,3.3144905634629183,0.9424635100816002,1.0,1.0,1.0,"[(4.0, 7.899999999999986)]",3.949999999999986,True,33.17736261958222,36.49185318304514,False
13.059999999999999,0.000285,0.00034999999999999994,"[4.0, 8.0]",34.41235020635959,5.749999999999994,33.31052990725921,33.63119886943801,3.718110693952596,1.0342767239469008,1.0,1.0,1.0,"[(4.05, 7.749999999999987)]",3.7499999999999867,True,30.694239512406995,34.41235020635959,False
13.069999999999999,0.000285,0.00034999999999999994,"[4.0, 8.0]",31.951743159663963,5.699999999999994,30.778881461793556,31.09887125555746,3.9687263725299005,1.0872917109878963,1.0,1.0,1.0,"[(4.0, 7.699999999999987)]",3.7499999999999867,True,27.983016787134062,31.951743159663963,False
13.079999999999998,0.000285,0.00034999999999999994,"[4.0, 8.0]",29.588833170194132,5.649999999999994,28.387652004314017,28.72887189420861,4.078043674591147,1.1078939120105853,1.0,1.0,1.0,"[(4.0, 7.649999999999987)]",3.699999999999987,True,25.510789495602985,29.588833170194132,False
13.089999999999998,0.000285,0.00034999999999999994,"[4.0, 8.0]",26.649037456973765,5.649999999999994,25.439830715112304,25.789373452807066,4.1296926220185135,1.1147207402396704,1.0,1.0,1.0,"[(4.0, 7.599999999999987)]",3.649999999999987,True,22.519344834955252,26.649037456973765,False
13.099999999999998,0.000285,0.00034999999999999994,"[4.0, 8.0]",22.806184551642513,5.599999999999994,21.60375640263199,21.94081883037022,4.155743164748127,1.113439284734068,1.0,1.0,0.8888888888888888,"[(4.0, 7.599999999999987)]",3.649999999999987,True,18.650441386894386,22.806184551642513,False
13.02,0.000285,0.00035999999999999997,"[4.0, 8.0]",41.44954683916703,7.999999999999986,37.818651294198865,37.0822561060449,5.159171475928197,1.5968131920786963,1.0,1.0,1.0,"[(6.84999999999999, 7.999999999999986)]",1.1999999999999957,True,36.29037536323883,41.44954683916703,False
13.03,0.000285,0.00035999999999999997,"[4.0, 8.0]",41.467954376558545,7.999999999999986,38.65873174940453,37.95852467196688,4.129043278933544,1.3629502150117656,1.0,1.0,1.0,"[(6.349999999999992, 7.999999999999986)]",1.699999999999994,True,37.338911097625,41.467954376558545,False
13.04,0.000285,0.00035999999999999997,"[4.0, 8.0]",41.17797949124988,7.899999999999986,39.18166510019456,38.73672803788637,3.1073195956287023,1.1321494837838324,1.0,1.0,1.0,"[(5.349999999999995, 7.999999999999986)]",2.6999999999999904,True,38.070659895621176,41.17797949124988,False
13.049999999999999,0.000285,0.00035999999999999997,"[4.0, 8.0]",40.75618839105006,7.599999999999987,39.44365107187608,39.28982468698121,2.626640858021645,0.899667813181883,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,38.129547533028415,40.75618839105006,True
13.059999999999999,0.000285,0.00035999999999999997,"[4.0, 8.0]",40.13068107445903,7.149999999999989,39.29074774493711,39.435387448019284,2.485878281631372,0.7040941848043197,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,37.644802792827655,40.13068107445903,True
13.069999999999999,0.000285,0.00035999999999999997,"[4.0, 8.0]",39.277028774687665,6.69999999999999,38.520895414685526,38.73272263503691,2.6829859943095897,0.7087019611607681,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,36.594042780378075,39.277028774687665,True
