pump_GHz,mean_abs_mismatch_rad_per_mm,minimum_mismatch_rad_per_mm,maximum_mismatch_rad_per_mm,peak_to_peak_mismatch_rad_per_mm
12.739999999999963,0.49936498320002953,0.4239649492527633,0.5278558459072009,0.10389089665443763
12.759999999999962,0.5011642483527541,0.42473023784494046,0.5299350605733437,0.10520482272840326
12.779999999999962,0.5029532046832983,0.42549552643711763,0.5320142752394794,0.10651874880236178
12.799999999999962,0.5047421610138496,0.4262608150292948,0.5340934899056258,0.10783267487633097
12.819999999999961,0.5064674267971002,0.42692309314197274,0.5360908301269021,0.10916773698492932
12.83999999999996,0.5081926925803516,0.4275853712546578,0.5380881703481784,0.11050279909352057
12.85999999999996,0.5099073182725544,0.4282476493673357,0.5400855105694546,0.11183786120211892
12.87999999999996,0.5116113038737083,0.42890992748002077,0.5420828507907345,0.11317292331071371
12.89999999999996,0.5133152894748626,0.4295722055927058,0.5440801910120108,0.11450798541930496
12.919999999999959,0.5149524219800565,0.4301295985311455,0.5460326997226801,0.11590310119153457
12.939999999999959,0.5165895544852442,0.430686991469571,0.5479852084333423,0.1172982169637713
12.959999999999958,0.5182157316426305,0.4312443844080107,0.5499377171440116,0.11869333273600091
12.979999999999958,0.5198309534522078,0.4318017773464504,0.5518902258546845,0.12008844850823408
12.999999999999957,0.5214461752617786,0.43235917028489723,0.5538427345653467,0.12148356428044949
13.019999999999957,0.5229919330426774,0.4328104798704473,0.5557069664695966,0.12289648659914931
13.039999999999957,0.524537690823584,0.43326178945599736,0.5575711983738572,0.1243094089178598
13.059999999999956,0.5260721949554817,0.4337130990415474,0.559435430278107,0.12572233123655963
13.079999999999956,0.5275954454383778,0.4341644086270975,0.5612996621823605,0.127135253555263
13.099999999999955,0.5291186959212744,0.43461571821264755,0.5631638940866139,0.12854817587396639
13.119999999999955,0.5305690513006264,0.4349590165602706,0.5649784584782296,0.130019441917959
13.139999999999954,0.5320194066799792,0.4353023149078794,0.5667930228698488,0.13149070796196938
13.159999999999954,0.5334582281643351,0.43564561325550955,0.5686075872614644,0.13296197400595489
13.179999999999954,0.534885515753695,0.43598891160311837,0.5704221516530836,0.13443324004996526
13.199999999999953,0.5363128033430556,0.4363322099507485,0.5722367160447028,0.13590450609395432
13.219999999999953,0.5376642629314391,0.4365662220584525,0.5739559309105964,0.13738970885214385
13.239999999999952,0.5390157225198237,0.43680023416616365,0.5756751457764899,0.13887491161032628
13.259999999999952,0.5403553872933927,0.43703424627385346,0.5773943606423764,0.14036011436852291
13.279999999999951,0.5416832572521615,0.4372682583815646,0.5791135755082699,0.14184531712670534
13.299999999999951,0.5430111272109233,0.4375022704892757,0.5808327903741599,0.1433305198848842
13.31999999999995,0.5442602833984684,0.43762578697890575,0.582497573241902,0.14487178626299624
13.33999999999995,0.5455094395860068,0.4377493034685216,0.584162356109637,0.14641305264111537
13.35999999999995,0.546746559919044,0.43787281995815164,0.585827138977379,0.1479543190192274
13.37999999999995,0.5479716443975672,0.4379963364477817,0.587491921845114,0.14949558539733232
13.399999999999949,0.5491967288760897,0.4381198529373975,0.589156704712849,0.15103685177545145
