pattern,supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
15-4-15,900,61.2,12.399999999999995,0.00045,0.00015,"[4.0, 8.0]",19.861849310999148,6.5,4.949062808130008,1.4044145047349441,19.93231347674727,6.530044648801204,0.1111111111111111,0.1111111111111111,0.0,"[(6.5, 6.5)]",0.5,True,-0.07046416574812268,19.861849310999148,False
15-4-15,900,61.2,11.2,0.00025,0.00029,"[4.0, 8.0]",22.970644385688935,8.0,4.082614355738782,1.36073162920471,23.063781666747,6.83231582375314,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(8.0, 8.0)]",0.5,True,-0.09313728105806537,22.970644385688935,False
15-4-15,1200,81.6,12.399999999999995,0.00025,0.00021999999999999998,"[4.0, 8.0]",23.800844746881147,8.0,3.3145556034496804,0.6526186124585297,23.906245948855535,7.279199862934651,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(8.0, 8.0)]",0.5,True,-0.10540120197438846,23.800844746881147,False
15-4-15,1200,81.6,13.199999999999992,0.00045,0.00029,"[4.0, 8.0]",25.6388458748882,6.0,4.4990237855801665,0.8752295745809657,25.763325273280405,7.810077505451079,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(6.0, 6.0)]",0.5,True,-0.12447939839220451,25.6388458748882,False
15-4-15,900,61.2,12.399999999999995,0.00035,0.00015,"[4.0, 8.0]",18.802590449904976,7.0,3.8874894911907214,0.8297943989929559,18.933847295318554,6.308788825109236,0.1111111111111111,0.1111111111111111,0.0,"[(7.0, 7.0)]",0.5,True,-0.13125684541357946,18.802590449904976,False
15-4-15,900,61.2,12.999999999999993,0.00035,0.00021999999999999998,"[4.0, 8.0]",23.562683067581727,5.5,3.907939066042555,0.39062892855379955,23.736559215356458,7.629713867154679,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(5.5, 5.5)]",0.5,True,-0.17387614777472965,23.562683067581727,False
15-4-15,1600,108.8,12.799999999999994,0.00035,0.00029,"[4.0, 8.0]",24.802647562176773,8.0,3.3984170545169783,0.6598484305071968,24.98528043675867,7.615252455841565,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(8.0, 8.0)]",0.5,True,-0.18263287458189695,24.802647562176773,False
15-4-15,1200,81.6,12.799999999999994,0.00035,0.00021999999999999998,"[4.0, 8.0]",17.35243559086991,6.5,4.850360774984375,0.573734530960821,17.537392729461367,6.6058727659627285,0.1111111111111111,0.1111111111111111,0.0,"[(6.5, 6.5)]",0.5,True,-0.1849571385914579,17.35243559086991,False
15-4-15,900,61.2,12.599999999999994,0.00045,0.00021999999999999998,"[4.0, 8.0]",21.039600028279658,6.0,3.5273684940067227,0.13400223311023773,21.23058398696763,6.546036450296107,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(6.0, 6.0)]",0.5,True,-0.190983958687973,21.039600028279658,False
15-4-15,900,61.2,13.199999999999992,0.00035,0.00029,"[4.0, 8.0]",23.16809775695759,5.5,2.8005375313850394,0.2685909378429204,23.37246166643291,7.208704415782949,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[(5.5, 5.5)]",0.5,True,-0.2043639094753175,23.16809775695759,False
