frequency_GHz,S11_13_3_13_dB,S21_13_3_13_dB,phase_delay_13_3_13_rad_per_mm,group_delay_13_3_13_ps_per_mm,S11_16_2_16_dB,S21_16_2_16_dB,phase_delay_16_2_16_rad_per_mm,group_delay_16_2_16_ps_per_mm,S11_15_4_15_dB,S21_15_4_15_dB,phase_delay_15_4_15_rad_per_mm,group_delay_15_4_15_ps_per_mm
5.049999999999993,-25.05213294186941,-0.013591122100926396,19.434540032736127,612.6031283046556,-20.194112841368987,-0.04173123610760069,19.40988170300192,609.5228354370313,-20.130957868834,-0.04234516825463182,19.469632560017832,611.9812630886044
5.0999999999999925,-25.02896889320546,-0.013663726538906587,19.626994564738897,612.6317032571563,-20.177073516446082,-0.041895753503331475,19.601367971280773,609.5341583561918,-20.130523870986284,-0.042349421115612185,19.66189088965422,612.0287722833542
5.149999999999992,-25.009283283264676,-0.013726041737174354,19.819467884397902,612.6629478457481,-20.163673096532968,-0.04202605750488781,19.792863309802687,609.551577962919,-20.13416012612079,-0.04231381940518901,19.85418157897602,612.0842924288897
5.199999999999992,-24.989597673323896,-0.013788356935442118,20.01194120405691,612.69419243434,-20.150272676619856,-0.04215636150644415,19.984358648324598,609.5689975696464,-20.1377963812553,-0.042278217694765835,20.04647226829783,612.1398125744254
5.249999999999992,-24.973373143415674,-0.013840142836950323,20.20443499916767,612.7281895818263,-20.140523047138647,-0.04225167642188704,20.175866806726862,609.5925302237615,-20.145554655797994,-0.042202460177563975,20.23880036660675,612.2034323425944
5.299999999999992,-24.957148613507457,-0.013891928738458525,20.396928794278434,612.7621867293128,-20.130773417657437,-0.042346991337329935,20.36737496512913,609.6160628778767,-20.153312930340693,-0.04212670266036211,20.431128464915677,612.2670521107634
5.349999999999992,-24.94438393196623,-0.013932946687374357,20.589444836012955,612.7989402650152,-20.12466104245332,-0.04240696800494877,20.558899875656355,609.6458640320152,-20.16523732484671,-0.04201079488832579,20.623499101196,612.3388839796668
5.3999999999999915,-24.931619250425005,-0.013973964636290187,20.781960877747476,612.8356938007176,-20.1185486672492,-0.042466944672567584,20.750424786183583,609.6756651861535,-20.17716171935273,-0.04189488711628947,20.815869737476326,612.4107158485701
5.449999999999991,-24.922330071738543,-0.014003965462531152,20.97450085871334,612.8752803783518,-20.116092265114723,-0.042491095328230775,20.94197039382061,609.7118209816498,-20.193313478715307,-0.04173890987516295,21.008288102373907,612.4907865380404
5.499999999999991,-24.913040893052084,-0.014033966288772116,21.167040839679206,612.9148669559859,-20.113635862980242,-0.04251524598389396,21.133516001457643,609.747976777146,-20.209465238077886,-0.04158293263403642,21.200706467271488,612.5708572275108
5.549999999999991,-24.907229910979865,-0.014052800507048564,21.35960662737432,612.9574445949225,-20.11482759200044,-0.042503526101760565,21.325086346697475,609.7905497438738,-20.22992291597841,-0.04138704631514516,21.393177723347733,612.6592419851114
5.599999999999991,-24.901418928907646,-0.014071634725325008,21.552172415069432,613.0000222338591,-20.11601932102064,-0.042491806219627164,21.516656691937314,609.8331227106017,-20.250380593878937,-0.04119115999625388,21.585648979423986,612.7476267427121
5.649999999999991,-24.899105386003463,-0.014079146683597525,21.744765900674373,613.0455146681994,-20.120880002636202,-0.04244406962360167,21.708255798342144,609.88212300716,-20.275202509540687,-0.040955972409162544,21.77817841188363,612.8443465553734
5.69999999999999,-24.896791843099276,-0.01408665864187004,21.937359386279308,613.0910071025397,-20.125740684251767,-0.042396333027576165,21.899854904746977,609.9311233037182,-20.300024425202437,-0.0407207848220712,21.970707844343274,612.9410663680346
5.74999999999999,-24.898001859599095,-0.01408272872696499,22.12998234145343,613.1394886210497,-20.134314695291224,-0.042312391293083236,22.09148682557549,609.9866027859996,-20.32930570365958,-0.040446813040612074,22.163300642120692,613.0460695323827
5.79999999999999,-24.899211876098914,-0.014078798812059937,22.32260529662755,613.1879701395599,-20.14288870633068,-0.04222844955859029,22.283118746404,610.042082268281,-20.358586982116723,-0.04017284125915294,22.355893439898107,613.1510726967309
5.84999999999999,-24.903962608661082,-0.014063390113991407,22.515259705905443,613.2395114037959,-20.155184886705715,-0.04210864797483107,22.474787570382414,610.1040618204652,-20.39243168171932,-0.03986078143198088,22.54855482322564,613.2643700546769
5.89999999999999,-24.90871334122325,-0.014047981415922875,22.70791411518334,613.2910526680321,-20.16748106708075,-0.04198884639107183,22.666456394360832,610.1660413726495,-20.426276381321912,-0.03954872160480881,22.741216206553172,613.3776674126229
