freq_GHz,S21_db_engineered,k_star_engineered_rad,bloch_evanescence_Np_per_cell
5.938000000000005,-3.749305189959067e-12,0.00012169464228282967,1.0579772352309998e-17
5.940000000000006,-3.703017471564494e-12,0.00012177516987080944,1.044915787882464e-17
5.9420000000000055,-3.656729753169941e-12,0.00012185569745878227,1.0318543405339342e-17
5.944000000000005,-3.610442034775389e-12,0.00012193622504674817,1.0187928931854045e-17
5.946000000000005,-3.564154316380836e-12,0.00012201675263472794,1.0057314458368747e-17
5.948000000000005,-3.517866597986283e-12,0.00012209728022270078,9.926699984883446e-18
5.9500000000000055,-3.4715788795917097e-12,0.0001221778078106736,9.796085511398091e-18
5.952000000000005,-3.4252911611971563e-12,0.00012225833539864644,9.665471037912791e-18
5.954000000000005,-3.3790034428026038e-12,0.00012233886298662622,9.534856564427492e-18
5.956000000000006,-3.3327157244080306e-12,0.0001224193905745921,9.404242090942137e-18
5.9580000000000055,-3.2864280060134777e-12,0.00012249991816256495,9.273627617456838e-18
5.960000000000005,-3.240140287618925e-12,0.00012258044575053778,9.14301314397154e-18
5.962000000000005,-3.193852569224372e-12,0.00012266097333851061,9.012398670486241e-18
5.964000000000005,-3.1475648508298192e-12,0.00012274150092648345,8.881784197000943e-18
5.9660000000000055,-3.1012771324352457e-12,0.00012282202851444934,8.751169723515586e-18
5.968000000000005,-3.054989414040693e-12,0.00012290255610242912,8.620555250030287e-18
5.970000000000005,-3.00870169564614e-12,0.00012298308369040195,8.489940776544989e-18
5.972000000000006,-2.962413977251567e-12,0.00012306361127837478,8.359326303059633e-18
5.9740000000000055,-2.9161262588570145e-12,0.00012314413886635456,8.228711829574335e-18
5.976000000000005,-2.869838540462461e-12,0.0001232246664543274,8.098097356089035e-18
5.978000000000005,-2.823550822067908e-12,0.0001233051940422933,7.967482882603736e-18
5.980000000000005,-2.7772631036733552e-12,0.00012338572163026612,7.836868409118438e-18
5.9820000000000055,-2.7309753852787817e-12,0.00012346624921823895,7.70625393563308e-18
5.984000000000005,-2.684687666884229e-12,0.0001235467768062118,7.575639462147782e-18
5.986000000000005,-2.6383999484896766e-12,0.00012362730439418462,7.445024988662485e-18
5.988000000000006,-2.592112230095103e-12,0.00012370783198215746,7.314410515177128e-18
5.9900000000000055,-2.5458245117005505e-12,0.0001237883595701303,7.18379604169183e-18
5.992000000000005,-2.4995367933059975e-12,0.00012386888715810312,7.053181568206531e-18
5.994000000000005,-2.453249074911444e-12,0.0001239494147460829,6.922567094721231e-18
5.996000000000005,-2.4069613565168916e-12,0.00012402994233405573,6.791952621235933e-18
5.9980000000000055,-2.3606736381223185e-12,0.00012411046992202857,6.661338147750577e-18
6.000000000000005,-2.314385919727765e-12,0.00012419099750998752,6.530723674265278e-18
6.002000000000005,-2.2680982013332126e-12,0.00012427305167607428,6.400109200779979e-18
6.004000000000006,-2.221810482938639e-12,0.00012435510584216103,6.269494727294623e-18
6.006000000000006,-2.1755227645440865e-12,0.00012443716000824084,6.138880253809324e-18
6.008000000000005,-2.1292350461495335e-12,0.00012451921417432066,6.008265780324026e-18
6.010000000000005,-2.082947327754981e-12,0.00012460126834040047,5.877651306838727e-18
6.012000000000005,-2.0366596093604276e-12,0.00012468332250648723,5.747036833353428e-18
6.014000000000006,-1.9903718909658545e-12,0.00012476537667256704,5.616422359868072e-18
6.016000000000005,-1.9440841725713015e-12,0.00012484743083864686,5.485807886382773e-18
6.018000000000005,-1.897796454176749e-12,0.00012492948500472667,5.355193412897475e-18
6.020000000000006,-1.8515087357821754e-12,0.00012501153917080648,5.2245789394121184e-18
6.022000000000006,-1.8052210173876225e-12,0.0001250935933368863,5.093964465926819e-18
6.024000000000005,-1.75893329899307e-12,0.00012517564750296611,4.9633499924415214e-18
6.026000000000005,-1.7126455805985168e-12,0.00012525770166905287,4.832735518956222e-18
6.028000000000005,-1.666357862203964e-12,0.00012533975583513268,4.7021210454709236e-18
6.030000000000006,-1.6200701438093907e-12,0.0001254218100012125,4.571506571985567e-18
6.032000000000005,-1.573782425414838e-12,0.00012550386416729925,4.440892098500269e-18
6.034000000000005,-1.5274947070202848e-12,0.00012558591833337907,4.3102776250149695e-18
6.036000000000006,-1.4812069886257116e-12,0.00012566797249945888,4.179663151529613e-18
6.038000000000006,-1.434919270231159e-12,0.0001257500266655387,4.0490486780443155e-18
6.040000000000005,-1.388631551836606e-12,0.0001258320808316185,3.918434204559016e-18
6.042000000000005,-1.3423438334420532e-12,0.00012591413499769832,3.787819731073718e-18
6.044000000000005,-1.2960561150475002e-12,0.00012599618916377814,3.657205257588419e-18
6.046000000000006,-1.2497683966529267e-12,0.00012607824332985795,3.526590784103062e-18
6.048000000000005,-1.203480678258374e-12,0.0001261602974959447,3.3959763106177636e-18
6.050000000000005,-1.1571929598638212e-12,0.00012624235166202452,3.2653618371324655e-18
6.052000000000006,-1.1109052414692476e-12,0.00012632440582810434,3.1347473636471084e-18
6.054000000000006,-1.064617523074695e-12,0.0001264064599941911,3.0041328901618103e-18
6.056000000000005,-1.0183298046801421e-12,0.0001264885141602709,2.8735184166765114e-18
6.058000000000005,-9.720420862855892e-13,0.00012657056832635072,2.7429039431912125e-18
6.060000000000005,-9.257543678910364e-13,0.0001266526224924236,2.6122894697059144e-18
6.062000000000006,-8.79466649496463e-13,0.00012673467665851035,2.4816749962205577e-18
6.064000000000005,-8.331789311019102e-13,0.00012681673082459016,2.3510605227352592e-18
6.066000000000005,-7.868912127073574e-13,0.00012689878499066998,2.2204460492499607e-18
6.068000000000006,-7.406034943127838e-13,0.0001269808391567498,2.0898315757646036e-18
6.070000000000006,-6.943157759182312e-13,0.00012706289332283655,1.9592171022793055e-18
6.072000000000005,-6.480280575236782e-13,0.0001271449474889233,1.8286026287940066e-18
6.074000000000005,-6.017403391291256e-13,0.0001272270016550031,1.6979881553087085e-18
6.076000000000005,-5.554526207345726e-13,0.00012730905582108293,1.5673736818234096e-18
6.078000000000006,-5.091649023399991e-13,0.00012739110998716274,1.4367592083380527e-18
6.080000000000005,-4.628771839454464e-13,0.00012747316415324256,1.3061447348527546e-18
6.082000000000005,-4.1658946555089346e-13,0.00012755521831932237,1.1755302613674557e-18
6.084000000000006,-3.7030174715631996e-13,0.0001276372724854022,1.0449157878820988e-18
6.086000000000006,-3.240140287617673e-13,0.000127719326651482,9.143013143968007e-19
6.088000000000005,-2.7772631036721436e-13,0.00012780138081756182,7.836868409115018e-19
6.090000000000005,-2.3143859197266166e-13,0.00012788343498364857,6.530723674262037e-19
6.092000000000005,-1.8515087357810874e-13,0.00012796548914973532,5.224578939409048e-19
6.094000000000006,-1.388631551835352e-13,0.00012804754331581514,3.9184342045554786e-19
6.096000000000005,-9.257543678898255e-14,0.00012812959748189495,2.6122894697024973e-19
6.098000000000005,-4.6287718394429605e-14,0.00012821165164797477,1.3061447348495086e-19
6.100000000000006,-4.316734020396264e-25,0.00012829370581405458,1.2180940448265556e-30
6.102000000000006,-1.3886315518408895e-13,0.00012837732338213947,3.9184342045711036e-19
6.104000000000005,-2.7772631036774624e-13,0.0001284609409502105,7.836868409130027e-19
6.106000000000005,-4.1658946555140353e-13,0.0001285445585182815,1.175530261368895e-18
6.108000000000005,-5.554526207350608e-13,0.0001286281760863664,1.5673736818247872e-18
6.110000000000006,-6.943157759187798e-13,0.00012871179365444435,1.9592171022808536e-18
6.112000000000005,-8.33178931102437e-13,0.0001287954112225223,2.3510605227367456e-18
6.114000000000005,-9.720420862860942e-13,0.00012887902879060026,2.742903943192638e-18
6.116000000000006,-1.1109052414698133e-12,0.0001289626463586782,3.1347473636487043e-18
6.118000000000006,-1.2497683966534705e-12,0.00012904626392675617,3.526590784104597e-18
6.120000000000005,-1.388631551837128e-12,0.00012912988149483412,3.918434204560489e-18
6.122000000000004,-1.5274947070207232e-12,0.00012921349906291207,4.310277625016207e-18
6.124000000000005,-1.6663578622044422e-12,0.0001292971166309831,4.702121045472273e-18
6.126000000000006,-1.8052210173881613e-12,0.00012938073419906104,5.09396446592834e-18
6.128000000000005,-1.9440841725718185e-12,0.00012946435176714594,5.485807886384232e-18
6.130000000000004,-2.082947327755414e-12,0.0001295479693352239,5.87765130683995e-18
6.132000000000006,-2.2218104829391948e-12,0.00012963158690330184,6.2694947272961905e-18
6.134000000000006,-2.360673638122852e-12,0.00012971520447137286,6.661338147752082e-18
6.1360000000000054,-2.4995367933065093e-12,0.00012979882203945775,7.053181568207975e-18
6.138000000000004,-2.6383999484901047e-12,0.0001298824396075357,7.445024988663693e-18
6.140000000000005,-2.7772631036738237e-12,0.00012996605717561366,7.83686840911976e-18
6.142000000000006,-2.9161262588575424e-12,0.00013004967474369855,8.228711829575825e-18
6.1440000000000055,-3.0549894140412004e-12,0.00013013329231176957,8.620555250031719e-18
6.146000000000004,-3.1938525692247954e-12,0.00013021690987984058,9.012398670487435e-18
6.148000000000006,-3.3327157244085763e-12,0.00013030052744791853,9.404242090943676e-18
6.150000000000006,-3.4715788795922335e-12,0.00013038414501600343,9.796085511399569e-18
6.1520000000000055,-3.6104420347758908e-12,0.00013046776258408138,1.0187928931855461e-17
6.154000000000004,-3.749305189959487e-12,0.00013055138015215934,1.057977235231118e-17
6.156000000000005,-3.888168345143206e-12,0.0001306349977202373,1.0971615772767246e-17
6.158000000000006,-4.027031500326924e-12,0.00013071861528831524,1.1363459193223311e-17
6.1600000000000055,-4.1658946555105815e-12,0.0001308022328563932,1.1755302613679205e-17
6.162000000000006,-4.3047578106943005e-12,0.00013088585042447115,1.214714603413527e-17
6.164000000000006,-4.443620965877957e-12,0.0001309694679925491,1.2538989454591162e-17
6.166000000000006,-4.582484121061615e-12,0.00013105308556062012,1.2930832875047055e-17
6.1680000000000055,-4.721347276245272e-12,0.000131136703128705,1.3322676295502946e-17
6.170000000000006,-4.860210431428992e-12,0.00013122032069678297,1.3714519715959014e-17
6.172000000000005,-4.999073586612587e-12,0.00013130393826485398,1.4106363136414732e-17
6.174000000000006,-5.137936741796305e-12,0.00013138755583293193,1.4498206556870797e-17
6.1760000000000055,-5.276799896979963e-12,0.00013147117340101683,1.489004997732669e-17
6.178000000000006,-5.415663052163682e-12,0.00013155479096909478,1.5281893397782758e-17
6.180000000000006,-5.55452620734734e-12,0.00013163840853717274,1.567373681823865e-17
6.182000000000006,-5.693389362530996e-12,0.0001317220261052507,1.606558023869454e-17
6.1840000000000055,-5.832252517714653e-12,0.00013180564367332864,1.6457423659150432e-17
6.186000000000006,-5.971115672898373e-12,0.0001318892612414066,1.68492670796065e-17
6.188000000000005,-6.109978828081968e-12,0.00013197287880948455,1.7241110500062217e-17
6.190000000000006,-6.248841983265688e-12,0.0001320564963775625,1.7632953920518285e-17
6.1920000000000055,-6.387705138449344e-12,0.00013214011394563352,1.8024797340974174e-17
6.194000000000005,-6.526568293633002e-12,0.00013222373151371147,1.841664076143007e-17
6.196000000000006,-6.665431448816721e-12,0.00013230734908179637,1.8808484181886135e-17
6.198000000000006,-6.804294604000378e-12,0.00013239096664987432,1.9200327602342027e-17
6.2000000000000055,-6.943157759183295e-12,0.00013247458421795227,1.959217102279583e-17
6.202000000000005,-6.8042946039996365e-12,0.0001325598022668406,1.9200327602339935e-17
6.204000000000005,-6.665431448815978e-12,0.000132645020315722,1.880848418188404e-17
6.206000000000006,-6.526568293632259e-12,0.0001327302383646034,1.841664076142797e-17
6.2080000000000055,-6.387705138448599e-12,0.00013281545641349174,1.8024797340972073e-17
6.210000000000005,-6.2488419832649405e-12,0.00013290067446237314,1.7632953920516177e-17
6.212000000000006,-6.10997882808122e-12,0.00013298589251125453,1.7241110500060106e-17
6.214000000000006,-5.971115672897563e-12,0.00013307111056014287,1.6849267079604214e-17
6.2160000000000055,-5.832252517713903e-12,0.0001331563286090312,1.6457423659148315e-17
6.218000000000005,-5.6933893625302445e-12,0.0001332415466579126,1.606558023869242e-17
6.220000000000005,-5.554526207346588e-12,0.00013332676470680094,1.5673736818236527e-17
6.222000000000006,-5.415663052162867e-12,0.00013341198275568233,1.5281893397780456e-17
6.2240000000000055,-5.276799896979207e-12,0.00013349720080457067,1.4890049977324557e-17
6.226000000000005,-5.1379367417955485e-12,0.00013358241885345207,1.4498206556868662e-17
6.228000000000006,-4.9990735866118294e-12,0.0001336676369023404,1.4106363136412594e-17
6.230000000000006,-4.86021043142817e-12,0.00013375285495121486,1.3714519715956697e-17
6.2320000000000055,-4.7213472762445125e-12,0.00013383807300011014,1.3322676295500803e-17
6.234000000000005,-4.582484121060854e-12,0.00013392329104899153,1.2930832875044907e-17
6.236000000000005,-4.443620965877196e-12,0.00013400850909787987,1.2538989454589011e-17
6.238000000000006,-4.304757810693475e-12,0.00013409372714676127,1.214714603413294e-17
6.2400000000000055,-4.1658946555098165e-12,0.0001341789451956496,1.1755302613677045e-17
6.242000000000005,-4.027031500326158e-12,0.00013426416324453794,1.136345919322115e-17
6.244000000000006,-3.8881683451424374e-12,0.00013434938129341933,1.097161577276508e-17
6.246000000000006,-3.749305189958779e-12,0.00013443459934230073,1.0579772352309184e-17
6.2480000000000055,-3.6104420347751205e-12,0.00013451981739118213,1.0187928931853287e-17
6.250000000000005,-3.4715788795914625e-12,0.00013460503544007046,9.796085511397393e-18
6.252000000000005,-3.332715724407804e-12,0.00013469025348895186,9.404242090941497e-18
6.254000000000006,-3.1938525692240838e-12,0.0001347754715378402,9.012398670485428e-18
6.256000000000006,-3.054989414040425e-12,0.00013486068958672853,8.62055525002953e-18
6.258000000000005,-2.9161262588567665e-12,0.00013494590763560993,8.228711829573635e-18
6.260000000000006,-2.7772631036730462e-12,0.00013503112568449133,7.836868409117566e-18
6.262000000000006,-2.6383999484893878e-12,0.0001351163437333866,7.44502498866167e-18
6.264000000000006,-2.4995367933057293e-12,0.000135201561782268,7.053181568205774e-18
6.266000000000005,-2.360673638122071e-12,0.00013528677983115633,6.661338147749878e-18
6.268000000000005,-2.2218104829384124e-12,0.0001353719978800308,6.2694947272939834e-18
6.270000000000006,-2.0829473277546918e-12,0.00013545721592891913,5.877651306837912e-18
6.272000000000006,-1.9440841725710337e-12,0.00013554243397780746,5.4858078863820175e-18
6.274000000000005,-1.8052210173873749e-12,0.00013562765202668886,5.0939644659261204e-18
6.276000000000006,-1.666357862203655e-12,0.00013571287007557026,4.7021210454700515e-18
6.278000000000006,-1.527494707019997e-12,0.00013579808812446553,4.3102776250141575e-18
6.280000000000006,-1.3886315518363377e-12,0.00013588330617334693,3.91843420455826e-18
6.282000000000005,-1.2497683966526799e-12,0.00013596852422222833,3.526590784102366e-18
6.284000000000005,-1.1109052414690208e-12,0.00013605374227111666,3.1347473636464682e-18
6.286000000000006,-9.72042086285301e-13,0.000136138960320005,2.7429039431903998e-18
6.288000000000006,-8.331789311016419e-13,0.0001362241783688864,2.3510605227345023e-18
6.290000000000005,-6.94315775917984e-13,0.0001363093964177678,1.959217102278608e-18
6.292000000000006,-5.554526207342632e-13,0.0001363946144666492,1.5673736818225366e-18
6.294000000000006,-4.165894655506052e-13,0.00013647983251553752,1.1755302613666422e-18
6.296000000000006,-2.7772631036694607e-13,0.00013656505056442586,7.836868409107448e-19
6.298000000000005,-1.3886315518328805e-13,0.00013665026861330726,3.918434204548504e-19
6.300000000000005,-4.933410309024302e-25,0.0001367354866621956,1.3921074798017776e-30
6.302000000000006,-1.8515087357878524e-13,0.0001368223440859212,5.224578939428138e-19
6.304000000000006,-3.703017471569949e-13,0.0001369092015096468,1.0449157878840034e-18
6.306000000000005,-5.554526207352046e-13,0.00013699605893337935,1.567373681825193e-18
6.308000000000006,-7.406034943134965e-13,0.00013708291635710496,2.0898315757666147e-18
6.310000000000006,-9.25754367891706e-13,0.00013716977378082362,2.612289469707804e-18
6.312000000000006,-1.1109052414699159e-12,0.00013725663120455617,3.134747363648994e-18
6.314000000000005,-1.2960561150481254e-12,0.00013734348862828177,3.657205257590183e-18
6.316000000000005,-1.481206988626335e-12,0.00013743034605201432,4.179663151531373e-18
6.318000000000006,-1.6663578622046272e-12,0.00013751720347573992,4.702121045472795e-18
6.320000000000006,-1.8515087357828366e-12,0.00013760406089946553,5.224578939413984e-18
6.322000000000005,-2.0366596093610468e-12,0.00013769091832319807,5.7470368333551745e-18
6.324000000000006,-2.2218104829393386e-12,0.00013777777574692368,6.269494727296596e-18
6.326000000000006,-2.4069613565175475e-12,0.00013786463317065623,6.7919526212377844e-18
6.328000000000006,-2.5921122300957573e-12,0.00013795149059438183,7.314410515178974e-18
6.330000000000005,-2.7772631036739675e-12,0.0001380383480181005,7.836868409120165e-18
6.332000000000005,-2.962413977252177e-12,0.00013812520544183304,8.359326303061354e-18
6.334000000000006,-3.147564850830469e-12,0.00013821206286555865,8.881784197002776e-18
6.336000000000006,-3.332715724408679e-12,0.0001382989202892912,9.404242090943966e-18
6.338000000000005,-3.5178665979868883e-12,0.0001383857777130168,9.926699984885155e-18
6.340000000000006,-3.7030174715651804e-12,0.0001384726351367424,1.0449157878826577e-17
6.342000000000006,-3.88816834514339e-12,0.00013855949256047495,1.0971615772767767e-17
6.344000000000006,-4.0733192187216e-12,0.00013864634998420056,1.1494073666708956e-17
6.346000000000005,-4.258470092299809e-12,0.0001387332074079331,1.2016531560650146e-17
6.348000000000005,-4.443620965878019e-12,0.0001388200648316587,1.2538989454591335e-17
6.350000000000006,-4.6287718394563105e-12,0.0001389069222553843,1.3061447348532755e-17
6.352000000000006,-4.81392271303452e-12,0.00013899377967910992,1.3583905242473945e-17
6.354000000000005,-4.99907358661273e-12,0.00013908063710283552,1.4106363136415136e-17
6.356000000000006,-5.184224460191022e-12,0.00013916749452656807,1.4628821030356558e-17
6.358000000000006,-5.369375333769231e-12,0.00013925435195029368,1.5151278924297746e-17
6.360000000000006,-5.5545262073474415e-12,0.00013934120937401928,1.5673736818238937e-17
6.362000000000005,-5.73967708092565e-12,0.00013942806679775183,1.6196194712180125e-17
6.364000000000005,-5.92482795450386e-12,0.00013951492422147743,1.6718652606121316e-17
6.366000000000006,-6.109978828082153e-12,0.00013960178164520998,1.7241110500062738e-17
6.368000000000006,-6.295129701660361e-12,0.00013968863906893558,1.7763568394003926e-17
6.370000000000005,-6.4802805752385716e-12,0.00013977549649265425,1.8286026287945117e-17
6.372000000000006,-6.665431448816864e-12,0.00013986235391639373,1.880848418188654e-17
6.374000000000006,-6.850582322395074e-12,0.0001399492113401124,1.933094207582773e-17
6.376000000000006,-7.035733195973283e-12,0.00014003606876384495,1.9853399969768917e-17
6.378000000000005,-7.220884069551493e-12,0.00014012292618757055,2.0375857863710108e-17
6.380000000000004,-7.406034943129621e-12,0.00014020978361129616,2.0898315757651065e-17
6.382000000000006,-7.591185816707994e-12,0.0001402966410350287,2.1420773651592718e-17
6.384000000000006,-7.776336690286204e-12,0.0001403834984587543,2.194323154553391e-17
6.3860000000000054,-7.961487563864413e-12,0.00014047035588248685,2.2465689439475097e-17
6.388000000000006,-8.146638437442706e-12,0.00014055721330621246,2.298814733341652e-17
6.390000000000006,-8.331789311020916e-12,0.00014064407072993806,2.351060522735771e-17
6.392000000000006,-8.516940184599124e-12,0.00014073092815366367,2.4033063121298898e-17
6.3940000000000055,-8.702091058177335e-12,0.00014081778557738928,2.455552101524009e-17
6.396000000000004,-8.887241931755462e-12,0.00014090464300112876,2.5077978909181046e-17
6.398000000000006,-9.072392805333836e-12,0.00014099150042484743,2.56004368031227e-17
6.400000000000006,-9.257543678911429e-12,0.00014107835784857303,2.6122894697062146e-17
6.4020000000000055,-9.211255960516877e-12,0.00014116689410213074,2.599228022357685e-17
6.404000000000006,-9.164968242122303e-12,0.00014125543035568844,2.5861665750091493e-17
6.406000000000006,-9.11868052372775e-12,0.00014134396660923226,2.5731051276606195e-17
6.408000000000006,-9.072392805333198e-12,0.00014143250286278997,2.5600436803120896e-17
6.4100000000000055,-9.026105086938643e-12,0.00014152103911634767,2.5469822329635595e-17
6.412000000000006,-8.979817368544072e-12,0.0001416095753698915,2.533920785615024e-17
6.414000000000006,-8.933529650149518e-12,0.00014169811162344226,2.5208593382664942e-17
6.416000000000006,-8.887241931754965e-12,0.00014178664787699996,2.5077978909179644e-17
6.4180000000000055,-8.840954213360413e-12,0.00014187518413054379,2.4947364435694345e-17
6.420000000000006,-8.794666494965839e-12,0.0001419637203841015,2.4816749962208988e-17
6.422000000000006,-8.748378776571285e-12,0.00014205225663765225,2.468613548872369e-17
6.424000000000006,-8.702091058176734e-12,0.00014214079289120302,2.455552101523839e-17
6.4260000000000055,-8.65580333978218e-12,0.00014222932914476072,2.4424906541753093e-17
6.428000000000006,-8.609515621387608e-12,0.00014231786539831148,2.4294292068267736e-17
6.430000000000006,-8.563227902993054e-12,0.00014240640165186225,2.4163677594782437e-17
6.432000000000006,-8.5169401845985e-12,0.00014249493790541995,2.403306312129714e-17
6.4340000000000055,-8.470652466203949e-12,0.00014258347415896377,2.390244864781184e-17
6.436000000000006,-8.424364747809376e-12,0.00014267201041251454,2.3771834174326486e-17
6.438000000000006,-8.378077029414823e-12,0.00014276054666607224,2.3641219700841188e-17
6.440000000000006,-8.33178931102027e-12,0.000142849082919623,2.351060522735589e-17
6.4420000000000055,-8.285501592625718e-12,0.00014293761917317377,2.337999075387059e-17
6.444000000000005,-8.239213874231163e-12,0.00014302615542673147,2.324937628038529e-17
6.446000000000006,-8.19292615583659e-12,0.0001431146916802753,2.3118761806899932e-17
6.448000000000006,-8.146638437442037e-12,0.000143203227933833,2.2988147333414633e-17
6.4500000000000055,-8.100350719047485e-12,0.0001432917641873907,2.2857532859929338e-17
6.452000000000005,-8.054063000652933e-12,0.00014338030044093453,2.272691838644404e-17
6.454000000000006,-8.007775282258359e-12,0.0001434688366944853,2.2596303912958682e-17
6.456000000000006,-7.961487563863806e-12,0.000143557372948043,2.2465689439473384e-17
6.4580000000000055,-7.915199845469252e-12,0.00014364590920158682,2.2335074965988082e-17
6.460000000000005,-7.868912127074699e-12,0.00014373444545514452,2.2204460492502784e-17
6.462000000000006,-7.822624408680128e-12,0.00014382298170870222,2.207384601901743e-17
6.464000000000006,-7.776336690285574e-12,0.00014391151796224605,2.194323154553213e-17
6.4660000000000055,-7.730048971891021e-12,0.00014400005421580375,2.1812617072046833e-17
6.468000000000005,-7.68376125349647e-12,0.00014408859046936145,2.1682002598561534e-17
6.470000000000006,-7.637473535101895e-12,0.00014417712672290528,2.1551388125076177e-17
6.472000000000006,-7.591185816707343e-12,0.00014426566297646298,2.142077365159088e-17
6.4740000000000055,-7.544898098312791e-12,0.0001443541992300068,2.1290159178105583e-17
6.476000000000005,-7.498610379918238e-12,0.00014444273548355757,2.1159544704620285e-17
6.478000000000006,-7.452322661523664e-12,0.00014453127173711527,2.1028930231134925e-17
6.480000000000006,-7.40603494312911e-12,0.00014461980799066604,2.0898315757649626e-17
6.4820000000000055,-7.359747224734557e-12,0.0001447083442442168,2.0767701284164328e-17
6.484000000000007,-7.313459506339965e-12,0.0001447968804977745,2.0637086810678915e-17
6.486000000000006,-7.2671717879454326e-12,0.00014488541675132527,2.0506472337193675e-17
6.488000000000006,-7.220884069550879e-12,0.00014497395300487603,2.0375857863708377e-17
6.4900000000000055,-7.174596351156326e-12,0.00014506248925843374,2.0245243390223075e-17
6.492000000000005,-7.1283086327617725e-12,0.0001451510255119845,2.0114628916737777e-17
6.494000000000006,-7.082020914367199e-12,0.00014523956176553526,1.998401444325242e-17
6.496000000000006,-7.035733195972647e-12,0.00014532809801908603,1.9853399969767124e-17
6.4980000000000055,-6.989445477578095e-12,0.0001454166342726368,1.9722785496281826e-17
6.500000000000007,-6.943157759183171e-12,0.00014550517052618755,1.9592171022795482e-17
6.502000000000006,-6.804294603999576e-12,0.00014559542530307584,1.9200327602339763e-17
6.504000000000006,-6.665431448815916e-12,0.0001456856800799572,1.8808484181883864e-17
6.506000000000006,-6.526568293632259e-12,0.00014577593485684548,1.841664076142797e-17
6.508000000000005,-6.387705138448599e-12,0.0001458661896337199,1.8024797340972073e-17
6.510000000000006,-6.24884198326488e-12,0.00014595644441060818,1.7632953920516005e-17
6.512000000000006,-6.10997882808122e-12,0.00014604669918748953,1.7241110500060106e-17
6.514000000000006,-5.971115672897563e-12,0.00014613695396437087,1.6849267079604214e-17
6.516000000000007,-5.83225251771378e-12,0.00014622720874125916,1.6457423659147967e-17
6.518000000000006,-5.693389362530184e-12,0.00014631746351813357,1.6065580238692247e-17
6.520000000000006,-5.5545262073465254e-12,0.00014640771829502186,1.567373681823635e-17
6.522000000000006,-5.415663052162867e-12,0.0001464979730719032,1.5281893397780456e-17
6.524000000000005,-5.276799896979207e-12,0.0001465882278487915,1.4890049977324557e-17
6.526000000000006,-5.137936741795488e-12,0.00014667848262567285,1.449820655686849e-17
6.528000000000006,-4.9990735866118294e-12,0.0001467687374025542,1.4106363136412594e-17
6.530000000000006,-4.86021043142817e-12,0.00014685899217944248,1.3714519715956697e-17
6.532000000000006,-4.72134727624445e-12,0.00014694924695632383,1.3322676295500628e-17
6.534000000000006,-4.582484121060792e-12,0.00014703950173321212,1.2930832875044733e-17
6.536000000000006,-4.4436209658771334e-12,0.00014712975651008653,1.2538989454588837e-17
6.538000000000006,-4.304757810693475e-12,0.00014722001128696788,1.214714603413294e-17
6.540000000000005,-4.1658946555098165e-12,0.00014731026606385617,1.1755302613677045e-17
6.542000000000006,-4.027031500326096e-12,0.00014740052084073751,1.1363459193220975e-17
6.544000000000006,-3.8881683451424374e-12,0.00014749077561761886,1.097161577276508e-17
6.546000000000006,-3.749305189958779e-12,0.0001475810303945002,1.0579772352309184e-17
6.548000000000006,-3.6104420347750587e-12,0.0001476712851713885,1.0187928931853113e-17
6.550000000000006,-3.4715788795914007e-12,0.0001477615399482768,9.796085511397219e-18
6.552000000000006,-3.3327157244077422e-12,0.00014785179472515814,9.404242090941323e-18
6.554000000000006,-3.1938525692240838e-12,0.00014794204950203949,9.012398670485428e-18
6.556000000000005,-3.054989414040425e-12,0.0001480323042789139,8.62055525002953e-18
6.558000000000006,-2.9161262588567047e-12,0.00014812255905580218,8.228711829573461e-18
6.560000000000006,-2.7772631036730462e-12,0.00014821281383269047,7.836868409117566e-18
6.562000000000006,-2.6383999484893878e-12,0.00014830306860956488,7.44502498866167e-18
6.564000000000006,-2.499536793305668e-12,0.00014839332338645317,7.0531815682056e-18
6.566000000000006,-2.360673638122009e-12,0.00014848357816333452,6.661338147749704e-18
6.568000000000006,-2.221810482938351e-12,0.0001485738329402228,6.269494727293809e-18
6.570000000000006,-2.0829473277546918e-12,0.00014866408771710415,5.877651306837912e-18
6.572000000000005,-1.9440841725710337e-12,0.0001487543424939855,5.4858078863820175e-18
6.574000000000006,-1.805221017387313e-12,0.0001488445972708738,5.093964465925946e-18
6.576000000000006,-1.666357862203655e-12,0.00014893485204775514,4.7021210454700515e-18
6.578000000000006,-1.527494707019997e-12,0.0001490251068246365,4.3102776250141575e-18
6.580000000000006,-1.3886315518362763e-12,0.0001491153616015109,3.918434204558086e-18
6.582000000000006,-1.2497683966526183e-12,0.00014920561637839919,3.5265907841021916e-18
6.584000000000006,-1.110905241468959e-12,0.00014929587115528747,3.134747363646294e-18
6.586000000000006,-9.72042086285301e-13,0.00014938612593216882,2.7429039431903998e-18
6.588000000000005,-8.331789311016419e-13,0.0001494763807090571,2.3510605227345023e-18
6.590000000000006,-6.943157759179223e-13,0.00014956663548593152,1.959217102278434e-18
6.592000000000006,-5.554526207342632e-13,0.0001496568902628198,1.5673736818225366e-18
6.594000000000006,-4.165894655506052e-13,0.0001497471450397081,1.1755302613666422e-18
6.596000000000006,-2.7772631036688443e-13,0.00014983739981658944,7.836868409105708e-19
6.598000000000006,-1.3886315518322638e-13,0.00014992765459346385,3.9184342045467637e-19
6.600000000000006,-2.8778226802641766e-25,0.0001500179093703452,8.120626965510371e-31
