gain_dB,dG_dB_gamma_-20dB,dG_dB_gamma_-13dB,dG_dB_gamma_-11dB,dG_dB_gamma_-10dB
8.37674185463659,0.5986533394039801,3.1236751183492206,5.329035961110392,7.334419429030707
8.426842105263157,0.605621801985223,3.163187443928233,5.407987425113083,7.467547249326008
8.476942355889722,0.6126719103530647,3.2032862502070056,5.488670771064445,7.605174038636594
8.52704260651629,0.6198046399060079,3.2439837121330717,5.571152463057527,7.747594920455204
8.577142857142857,0.627020978359804,3.285292395231128,5.655503015606225,7.895135629960944
8.627243107769422,0.634321925926234,3.3272252733808876,5.741797332639499,8.048156906015812
8.677343358395989,0.6417084954952872,3.3697957476246847,5.830115082685818,8.20705970004415
8.727443609022554,0.6491817128207935,3.4130176660769704,5.920541114983933,8.37229139118057
8.777543859649121,0.6567426167096109,3.4569053450137748,6.013165921995187,8.544353250363226
8.827644110275688,0.6643922592144663,3.5014735912266866,6.108086154666655,8.723809467197842
8.877744360902254,0.6721317058305474,3.5467377257331094,6.205405197831885,8.911298149453614
8.92784461152882,0.6799620356959266,3.5927136089423906,6.305233814371491,9.107544836214327
8.977944862155386,0.6878843417959402,3.63941766738598,6.407690868233581,9.313379247149586
9.028045112781953,0.6958997311716262,3.686866922129417,6.5129041381885,9.529756244869539
9.07814536340852,0.7040093251323212,3.7350790189942074,6.6210112363319595,9.757782349736116
9.128245614035086,0.712214259472535,3.7840722607293733,6.732160647943055,9.998749671198068
9.178345864661653,0.7205156846932244,3.8338656412850645,6.84651291245864,10.254179893318998
9.22844611528822,0.7289147662275866,3.8844788823547423,6.964241969184765,10.525882115936556
9.278546365914785,0.7374126846714847,3.9359324723680524,7.085536696111525,10.816030143190927
9.328646616541352,0.7460106360186602,3.9882477081337604,7.210602676064919,11.127267635005708
9.378746867167918,0.7547098319008485,4.041446739351257,7.339664231725788,11.462854118314281
9.428847117794485,0.7635114998329329,4.095552616230555,7.472966780176283,11.826872528333723
9.478947368421052,0.7724168834633041,4.1505893404843075,7.610779569132397,12.224532282358457
9.529047619047617,0.7814272428295467,4.206581919981886,7.75339887160283,12.662626054855862
9.579147869674184,0.7905438546196325,4.263556427385085,7.901151734340807,13.150244459073509
9.62924812030075,0.7997680124387562,4.32154006311792,8.054400399435222,13.699945886114502
9.679348370927316,0.8091010270820026,4.380561223060115,8.213547549515871,14.329780818639229
9.729448621553884,0.8185442268129914,4.440649571395115,8.37904256781477,15.0670497813888
9.779548872180449,0.8280989576487051,4.501836119090225,8.551389058225926,15.95595220150128
9.829649122807016,0.8377665836506618,4.564153308538759,8.731153942498654,17.075256108044844
9.879749373433583,0.8475484872226309,4.6276351049532085,8.91897854891737,18.587547043380766
9.929849624060148,0.8574460694150918,4.692317095165226,9.1155922396648,20.927937467034653
9.979949874686715,0.867460750236638,4.758236594563686,9.321829307929828,26.36697987038792
10.03005012531328,0.8775939689725382,4.8254327629877745,9.538650133868106,nan
10.080150375939848,0.8878471845106723,4.893946730489336,9.767167956219915,nan
10.130250626566415,0.8982218756750813,4.96382173398949,10.008683149106904,nan
