freq_GHz,S21_db_engineered,k_star_engineered_rad
5.812,-0,0.000266883484889
5.814,-0,0.000267063086996
5.816,-0,0.000267242689103
5.818,-0,0.00026742229121
5.82,-0,0.000267601893317
5.822,-0,0.000267781495424
5.824,-0,0.000267961097531
5.826,-0,0.000268140699638
5.828,-0,0.000268320301746
5.83,-0,0.000268499903853
5.832,-0,0.00026867950596
5.834,-0,0.000268859108067
5.836,-0,0.000269038710174
5.838,-0,0.000269218312281
5.84,-0,0.000269397914388
5.842,-0,0.000269577516495
5.844,-0,0.000269757118602
5.846,-0,0.000269936720709
5.848,-0,0.000270116322816
5.85,-0,0.000270295924923
5.852,-0,0.00027047552703
5.854,-0,0.000270655129137
5.856,-0,0.000270834731245
5.858,-0,0.000271014333352
5.86,-0,0.000271193935459
5.862,-0,0.000271373537566
5.864,-0,0.000271553139673
5.866,-0,0.00027173274178
5.868,-0,0.000271912343887
5.87,-0,0.000272091945994
5.872,-0,0.000272271548101
5.874,-0,0.000272451150208
5.876,-0,0.000272630752315
5.878,-0,0.000272810354422
5.88,-0,0.000272989956529
5.882,-0,0.000273169558637
5.884,-0,0.000273349160744
5.886,-0,0.000273528762851
5.888,-0,0.000273708364958
5.89,-0,0.000273887967065
5.892,-0,0.000274067569172
5.894,-0,0.000274247171279
5.896,-0,0.000274426773386
5.898,-0,0.000274606375493
5.9,-0,0.0002747859776
5.902,-0,0.000274968974284
5.904,-0,0.000275151970968
5.906,-0,0.000275334967652
5.908,-0,0.000275517964336
5.91,-0,0.00027570096102
5.912,-0,0.000275883957704
5.914,-0,0.000276066954389
5.916,-0,0.000276249951073
5.918,-0,0.000276432947757
5.92,-0,0.000276615944441
5.922,-0,0.000276798941125
5.924,-0,0.000276981937809
5.926,-0,0.000277164934493
5.928,-0,0.000277347931177
5.93,-0,0.000277530927861
5.932,-0,0.000277713924545
5.934,-0,0.000277896921229
5.936,-0,0.000278079917913
5.938,-0,0.000278262914597
5.94,-0,0.000278445911281
5.942,-0,0.000278628907965
5.944,-0,0.000278811904649
5.946,-0,0.000278994901333
5.948,-0,0.000279177898017
5.95,-0,0.000279360894701
5.952,-0,0.000279543891385
5.954,-0,0.00027972688807
5.956,-0,0.000279909884754
5.958,-0,0.000280092881438
5.96,-0,0.000280275878122
5.962,-0,0.000280458874806
5.964,-0,0.00028064187149
5.966,-0,0.000280824868174
5.968,-0,0.000281007864858
5.97,-0,0.000281190861542
5.972,-0,0.000281373858226
5.974,-0,0.00028155685491
5.976,-0,0.000281739851594
5.978,-0,0.000281922848278
5.98,-0,0.000282105844962
5.982,-0,0.000282288841646
5.984,-0,0.00028247183833
5.986,-0,0.000282654835014
5.988,-0,0.000282837831698
5.99,-0,0.000283020828382
5.992,-0,0.000283203825066
5.994,-0,0.000283386821751
5.996,-0,0.000283569818435
5.998,-0,0.000283752815119
6,-1.23335257726e-25,0.000283935811803
6.002,-4.62877183947e-14,0.000284122305315
6.004,-9.25754367892e-14,0.000284308798827
6.006,-1.38863155184e-13,0.000284495292339
6.008,-1.85150873578e-13,0.000284681785851
6.01,-2.31438591973e-13,0.000284868279363
6.012,-2.77726310367e-13,0.000285054772875
6.014,-3.24014028762e-13,0.000285241266388
6.016,-3.70301747157e-13,0.0002854277599
6.018,-4.16589465551e-13,0.000285614253412
6.02,-4.62877183946e-13,0.000285800746924
6.022,-5.0916490234e-13,0.000285987240436
6.024,-5.55452620735e-13,0.000286173733948
6.026,-6.01740339129e-13,0.00028636022746
6.028,-6.48028057524e-13,0.000286546720972
6.03,-6.94315775918e-13,0.000286733214484
6.032,-7.40603494313e-13,0.000286919707997
6.034,-7.86891212708e-13,0.000287106201509
6.036,-8.33178931102e-13,0.000287292695021
6.038,-8.79466649497e-13,0.000287479188533
6.04,-9.25754367891e-13,0.000287665682045
6.042,-9.72042086286e-13,0.000287852175557
6.044,-1.01832980468e-12,0.000288038669069
6.046,-1.06461752307e-12,0.000288225162581
6.048,-1.11090524147e-12,0.000288411656094
6.05,-1.15719295986e-12,0.000288598149606
6.052,-1.20348067826e-12,0.000288784643118
6.054,-1.24976839665e-12,0.00028897113663
6.056,-1.29605611505e-12,0.000289157630142
6.058,-1.34234383344e-12,0.000289344123654
6.06,-1.38863155184e-12,0.000289530617166
6.062,-1.43491927023e-12,0.000289717110678
6.064,-1.48120698863e-12,0.000289903604191
6.066,-1.52749470702e-12,0.000290090097703
6.068,-1.57378242542e-12,0.000290276591215
6.07,-1.62007014381e-12,0.000290463084727
6.072,-1.6663578622e-12,0.000290649578239
6.074,-1.7126455806e-12,0.000290836071751
6.076,-1.75893329899e-12,0.000291022565263
6.078,-1.80522101739e-12,0.000291209058775
6.08,-1.85150873578e-12,0.000291395552287
6.082,-1.89779645418e-12,0.0002915820458
6.084,-1.94408417257e-12,0.000291768539312
6.086,-1.99037189097e-12,0.000291955032824
6.088,-2.03665960936e-12,0.000292141526336
6.09,-2.08294732776e-12,0.000292328019848
6.092,-2.12923504615e-12,0.00029251451336
6.094,-2.17552276454e-12,0.000292701006872
6.096,-2.22181048294e-12,0.000292887500384
6.098,-2.26809820133e-12,0.000293073993897
6.1,-2.31438591973e-12,0.000293260487409
6.102,-2.36067363812e-12,0.000293450585314
6.104,-2.40696135652e-12,0.000293640683218
6.106,-2.45324907491e-12,0.000293830781123
6.108,-2.49953679331e-12,0.000294020879028
6.11,-2.5458245117e-12,0.000294210976933
6.112,-2.5921122301e-12,0.000294401074838
6.114,-2.63839994849e-12,0.000294591172743
6.116,-2.68468766688e-12,0.000294781270647
6.118,-2.73097538528e-12,0.000294971368552
6.12,-2.77726310367e-12,0.000295161466457
6.122,-2.82355082207e-12,0.000295351564362
6.124,-2.86983854046e-12,0.000295541662267
6.126,-2.91612625886e-12,0.000295731760172
6.128,-2.96241397725e-12,0.000295921858076
6.13,-3.00870169565e-12,0.000296111955981
6.132,-3.05498941404e-12,0.000296302053886
6.134,-3.10127713244e-12,0.000296492151791
6.136,-3.14756485083e-12,0.000296682249696
6.138,-3.19385256922e-12,0.000296872347601
6.14,-3.24014028762e-12,0.000297062445505
6.142,-3.28642800601e-12,0.00029725254341
6.144,-3.33271572441e-12,0.000297442641315
6.146,-3.3790034428e-12,0.00029763273922
6.148,-3.4252911612e-12,0.000297822837125
6.15,-3.47157887959e-12,0.00029801293503
6.152,-3.51786659799e-12,0.000298203032934
6.154,-3.56415431638e-12,0.000298393130839
6.156,-3.61044203478e-12,0.000298583228744
6.158,-3.65672975317e-12,0.000298773326649
6.16,-3.70301747156e-12,0.000298963424554
6.162,-3.74930518996e-12,0.000299153522459
6.164,-3.79559290835e-12,0.000299343620363
6.166,-3.84188062675e-12,0.000299533718268
6.168,-3.88816834514e-12,0.000299723816173
6.17,-3.93445606354e-12,0.000299913914078
6.172,-3.98074378193e-12,0.000300104011983
6.174,-4.02703150033e-12,0.000300294109888
6.176,-4.07331921872e-12,0.000300484207792
6.178,-4.11960693712e-12,0.000300674305697
6.18,-4.16589465551e-12,0.000300864403602
6.182,-4.2121823739e-12,0.000301054501507
6.184,-4.2584700923e-12,0.000301244599412
6.186,-4.30475781069e-12,0.000301434697317
6.188,-4.35104552909e-12,0.000301624795221
6.19,-4.39733324748e-12,0.000301814893126
6.192,-4.44362096588e-12,0.000302004991031
6.194,-4.48990868427e-12,0.000302195088936
6.196,-4.53619640267e-12,0.000302385186841
6.198,-4.58248412106e-12,0.000302575284746
6.2,-4.62877183946e-12,0.00030276538265
6.202,-4.76763499464e-12,0.000302959196139
6.204,-4.90649814982e-12,0.000303153009627
6.206,-5.04536130501e-12,0.000303346823116
6.208,-5.18422446019e-12,0.000303540636605
6.21,-5.32308761537e-12,0.000303734450093
6.212,-5.46195077056e-12,0.000303928263582
6.214,-5.60081392574e-12,0.00030412207707
6.216,-5.73967708093e-12,0.000304315890559
6.218,-5.87854023611e-12,0.000304509704047
6.22,-6.01740339129e-12,0.000304703517536
6.222,-6.15626654648e-12,0.000304897331024
6.224,-6.29512970166e-12,0.000305091144513
6.226,-6.43399285684e-12,0.000305284958002
6.228,-6.57285601203e-12,0.00030547877149
6.23,-6.71171916721e-12,0.000305672584979
6.232,-6.85058232239e-12,0.000305866398467
6.234,-6.98944547758e-12,0.000306060211956
6.236,-7.12830863276e-12,0.000306254025444
6.238,-7.26717178795e-12,0.000306447838933
6.24,-7.40603494313e-12,0.000306641652421
6.242,-7.54489809831e-12,0.00030683546591
6.244,-7.6837612535e-12,0.000307029279398
6.246,-7.82262440868e-12,0.000307223092887
6.248,-7.96148756386e-12,0.000307416906376
6.25,-8.10035071905e-12,0.000307610719864
6.252,-8.23921387423e-12,0.000307804533353
6.254,-8.37807702942e-12,0.000307998346841
6.256,-8.5169401846e-12,0.00030819216033
6.258,-8.65580333978e-12,0.000308385973818
6.26,-8.79466649497e-12,0.000308579787307
6.262,-8.93352965015e-12,0.000308773600795
6.264,-9.07239280533e-12,0.000308967414284
6.266,-9.21125596052e-12,0.000309161227772
6.268,-9.3501191157e-12,0.000309355041261
6.27,-9.48898227088e-12,0.00030954885475
6.272,-9.62784542607e-12,0.000309742668238
6.274,-9.76670858125e-12,0.000309936481727
6.276,-9.90557173644e-12,0.000310130295215
6.278,-1.00444348916e-11,0.000310324108704
6.28,-1.01832980468e-11,0.000310517922192
6.282,-1.0322161202e-11,0.000310711735681
6.284,-1.04610243572e-11,0.000310905549169
6.286,-1.05998875124e-11,0.000311099362658
6.288,-1.07387506675e-11,0.000311293176146
6.29,-1.08776138227e-11,0.000311486989635
6.292,-1.10164769779e-11,0.000311680803124
6.294,-1.11553401331e-11,0.000311874616612
6.296,-1.12942032883e-11,0.000312068430101
6.298,-1.14330664435e-11,0.000312262243589
6.3,-1.15719295986e-11,0.000312456057078
6.302,-1.13867787251e-11,0.000312653704377
6.304,-1.12016278515e-11,0.000312851351677
6.306,-1.10164769779e-11,0.000313048998976
6.308,-1.08313261043e-11,0.000313246646276
6.31,-1.06461752307e-11,0.000313444293575
6.312,-1.04610243572e-11,0.000313641940875
6.314,-1.02758734836e-11,0.000313839588174
6.316,-1.009072261e-11,0.000314037235474
6.318,-9.90557173643e-12,0.000314234882773
6.32,-9.72042086286e-12,0.000314432530073
6.322,-9.53526998928e-12,0.000314630177372
6.324,-9.3501191157e-12,0.000314827824672
6.326,-9.16496824212e-12,0.000315025471971
6.328,-8.97981736854e-12,0.000315223119271
6.33,-8.79466649497e-12,0.00031542076657
6.332,-8.60951562139e-12,0.00031561841387
6.334,-8.42436474781e-12,0.000315816061169
6.336,-8.23921387423e-12,0.000316013708469
6.338,-8.05406300065e-12,0.000316211355768
6.34,-7.86891212707e-12,0.000316409003068
6.342,-7.6837612535e-12,0.000316606650367
6.344,-7.49861037992e-12,0.000316804297667
6.346,-7.31345950634e-12,0.000317001944966
6.348,-7.12830863276e-12,0.000317199592266
6.35,-6.94315775918e-12,0.000317397239565
6.352,-6.7580068856e-12,0.000317594886865
6.354,-6.57285601203e-12,0.000317792534164
6.356,-6.38770513845e-12,0.000317990181464
6.358,-6.20255426487e-12,0.000318187828763
6.36,-6.01740339129e-12,0.000318385476063
6.362,-5.83225251771e-12,0.000318583123362
6.364,-5.64710164414e-12,0.000318780770662
6.366,-5.46195077056e-12,0.000318978417961
6.368,-5.27679989698e-12,0.000319176065261
6.37,-5.0916490234e-12,0.00031937371256
6.372,-4.90649814982e-12,0.00031957135986
6.374,-4.72134727624e-12,0.000319769007159
6.376,-4.53619640267e-12,0.000319966654459
6.378,-4.35104552909e-12,0.000320164301758
6.38,-4.16589465551e-12,0.000320361949058
6.382,-3.98074378193e-12,0.000320559596357
6.384,-3.79559290835e-12,0.000320757243657
6.386,-3.61044203478e-12,0.000320954890956
6.388,-3.4252911612e-12,0.000321152538256
6.39,-3.24014028762e-12,0.000321350185555
6.392,-3.05498941404e-12,0.000321547832855
6.394,-2.86983854046e-12,0.000321745480154
6.396,-2.68468766688e-12,0.000321943127454
6.398,-2.49953679331e-12,0.000322140774753
6.4,-2.31438591973e-12,0.000322338422053
6.402,-2.26809820133e-12,0.000322540024094
6.404,-2.22181048294e-12,0.000322741626136
6.406,-2.17552276454e-12,0.000322943228177
6.408,-2.12923504615e-12,0.000323144830219
6.41,-2.08294732775e-12,0.00032334643226
6.412,-2.03665960936e-12,0.000323548034302
6.414,-1.99037189097e-12,0.000323749636343
6.416,-1.94408417257e-12,0.000323951238385
6.418,-1.89779645418e-12,0.000324152840426
6.42,-1.85150873578e-12,0.000324354442468
6.422,-1.80522101739e-12,0.000324556044509
6.424,-1.75893329899e-12,0.000324757646551
6.426,-1.7126455806e-12,0.000324959248592
6.428,-1.6663578622e-12,0.000325160850634
6.43,-1.62007014381e-12,0.000325362452675
6.432,-1.57378242541e-12,0.000325564054717
6.434,-1.52749470702e-12,0.000325765656758
6.436,-1.48120698863e-12,0.000325967258799
6.438,-1.43491927023e-12,0.000326168860841
6.44,-1.38863155184e-12,0.000326370462882
6.442,-1.34234383344e-12,0.000326572064924
6.444,-1.29605611505e-12,0.000326773666965
6.446,-1.24976839665e-12,0.000326975269007
6.448,-1.20348067826e-12,0.000327176871048
6.45,-1.15719295986e-12,0.00032737847309
6.452,-1.11090524147e-12,0.000327580075131
6.454,-1.06461752307e-12,0.000327781677173
6.456,-1.01832980468e-12,0.000327983279214
6.458,-9.72042086286e-13,0.000328184881256
6.46,-9.25754367891e-13,0.000328386483297
6.462,-8.79466649496e-13,0.000328588085339
6.464,-8.33178931102e-13,0.00032878968738
6.466,-7.86891212707e-13,0.000328991289422
6.468,-7.40603494313e-13,0.000329192891463
6.47,-6.94315775918e-13,0.000329394493505
6.472,-6.48028057524e-13,0.000329596095546
6.474,-6.01740339129e-13,0.000329797697588
6.476,-5.55452620735e-13,0.000329999299629
6.478,-5.0916490234e-13,0.000330200901671
6.48,-4.62877183945e-13,0.000330402503712
6.482,-4.16589465551e-13,0.000330604105754
6.484,-3.70301747156e-13,0.000330805707795
6.486,-3.24014028762e-13,0.000331007309837
6.488,-2.77726310367e-13,0.000331208911878
6.49,-2.31438591973e-13,0.00033141051392
6.492,-1.85150873578e-13,0.000331612115961
6.494,-1.38863155184e-13,0.000331813718003
6.496,-9.2575436789e-14,0.000332015320044
6.498,-4.62877183944e-14,0.000332216922085
6.5,-0,0.000332418524127
6.502,-0,0.000332624211096
6.504,-0,0.000332829898064
6.506,-0,0.000333035585033
6.508,-0,0.000333241272002
6.51,-0,0.000333446958971
6.512,-0,0.000333652645939
6.514,-0,0.000333858332908
6.516,-0,0.000334064019877
6.518,-0,0.000334269706846
6.52,-0,0.000334475393814
6.522,-0,0.000334681080783
6.524,-0,0.000334886767752
6.526,-0,0.00033509245472
6.528,-0,0.000335298141689
6.53,-0,0.000335503828658
6.532,-0,0.000335709515627
6.534,-0,0.000335915202595
6.536,-0,0.000336120889564
6.538,-0,0.000336326576533
6.54,-0,0.000336532263502
6.542,-0,0.00033673795047
6.544,-0,0.000336943637439
6.546,-0,0.000337149324408
6.548,-0,0.000337355011376
6.55,-0,0.000337560698345
6.552,-0,0.000337766385314
6.554,-0,0.000337972072283
6.556,-0,0.000338177759251
6.558,-0,0.00033838344622
6.56,-0,0.000338589133189
6.562,-0,0.000338794820158
6.564,-0,0.000339000507126
6.566,-0,0.000339206194095
6.568,-0,0.000339411881064
6.57,-0,0.000339617568033
6.572,-0,0.000339823255001
6.574,-0,0.00034002894197
6.576,-0,0.000340234628939
6.578,-0,0.000340440315907
6.58,-0,0.000340646002876
6.582,-0,0.000340851689845
6.584,-0,0.000341057376814
6.586,-0,0.000341263063782
6.588,-0,0.000341468750751
6.59,-0,0.00034167443772
6.592,-0,0.000341880124689
6.594,-0,0.000342085811657
6.596,-0,0.000342291498626
6.598,-0,0.000342497185595
6.6,-0,0.000342702872563
6.602,-0,0.000342912779168
6.604,-0,0.000343122685773
6.606,-0,0.000343332592378
6.608,-0,0.000343542498983
6.61,-0,0.000343752405588
6.612,-0,0.000343962312193
6.614,-0,0.000344172218798
6.616,-0,0.000344382125403
6.618,-0,0.000344592032008
6.62,-0,0.000344801938613
6.622,-0,0.000345011845218
6.624,-0,0.000345221751823
6.626,-0,0.000345431658428
6.628,-0,0.000345641565033
6.63,-0,0.000345851471638
6.632,-0,0.000346061378243
6.634,-0,0.000346271284848
6.636,-0,0.000346481191453
6.638,-0,0.000346691098058
6.64,-0,0.000346901004663
6.642,-0,0.000347110911268
6.644,-0,0.000347320817873
6.646,-0,0.000347530724478
6.648,-0,0.000347740631083
6.65,-0,0.000347950537688
6.652,-0,0.000348160444293
6.654,-0,0.000348370350898
6.656,-0,0.000348580257503
6.658,-0,0.000348790164108
6.66,-0,0.000349000070713
6.662,-0,0.000349209977318
6.664,-0,0.000349419883923
6.666,-0,0.000349629790528
6.668,-0,0.000349839697133
6.67,-0,0.000350049603738
6.672,-0,0.000350259510343
6.674,-0,0.000350469416948
6.676,-0,0.000350679323553
6.678,-0,0.000350889230158
6.68,-0,0.000351099136763
6.682,-0,0.000351309043368
6.684,-0,0.000351518949973
6.686,-0,0.000351728856578
6.688,-0,0.000351938763183
6.69,-0,0.000352148669788
6.692,-0,0.000352358576393
6.694,-0,0.000352568482998
6.696,-0,0.000352778389603
6.698,-0,0.000352988296208
6.7,-0,0.000353198202813
6.702,-0,0.000353412471889
6.704,-0,0.000353626740966
6.706,-0,0.000353841010042
6.708,-0,0.000354055279119
6.71,-0,0.000354269548195
6.712,-0,0.000354483817272
6.714,-0,0.000354698086348
6.716,-0,0.000354912355425
6.718,-0,0.000355126624501
6.72,-0,0.000355340893578
6.722,-0,0.000355555162654
6.724,-0,0.000355769431731
6.726,-0,0.000355983700808
6.728,-0,0.000356197969884
6.73,-0,0.000356412238961
6.732,-0,0.000356626508037
6.734,-0,0.000356840777114
6.736,-0,0.00035705504619
6.738,-0,0.000357269315267
6.74,-0,0.000357483584343
6.742,-0,0.00035769785342
6.744,-0,0.000357912122496
6.746,-0,0.000358126391573
6.748,-0,0.000358340660649
6.75,-0,0.000358554929726
6.752,-0,0.000358769198802
6.754,-0,0.000358983467879
6.756,-0,0.000359197736955
6.758,-0,0.000359412006032
6.76,-0,0.000359626275108
6.762,-0,0.000359840544185
6.764,-0,0.000360054813261
6.766,-0,0.000360269082338
6.768,-0,0.000360483351414
6.77,-0,0.000360697620491
6.772,-0,0.000360911889567
6.774,-0,0.000361126158644
6.776,-0,0.00036134042772
6.778,-0,0.000361554696797
6.78,-0,0.000361768965873
6.782,-0,0.00036198323495
6.784,-0,0.000362197504026
6.786,-0,0.000362411773103
6.788,-0,0.00036262604218
6.79,-0,0.000362840311256
6.792,-0,0.000363054580333
6.794,-0,0.000363268849409
6.796,-0,0.000363483118486
6.798,-0,0.000363697387562
6.8,-4.3167340204e-25,0.000363911656639
6.802,-1.38863155184e-13,0.000364130438541
6.804,-2.77726310368e-13,0.000364349220444
6.806,-4.16589465551e-13,0.000364568002347
6.808,-5.55452620735e-13,0.00036478678425
6.81,-6.94315775919e-13,0.000365005566152
6.812,-8.33178931102e-13,0.000365224348055
6.814,-9.72042086286e-13,0.000365443129958
6.816,-1.11090524147e-12,0.00036566191186
6.818,-1.24976839665e-12,0.000365880693763
6.82,-1.38863155184e-12,0.000366099475666
6.822,-1.52749470702e-12,0.000366318257569
6.824,-1.6663578622e-12,0.000366537039471
6.826,-1.80522101739e-12,0.000366755821374
6.828,-1.94408417257e-12,0.000366974603277
6.83,-2.08294732776e-12,0.00036719338518
6.832,-2.22181048294e-12,0.000367412167082
6.834,-2.36067363812e-12,0.000367630948985
6.836,-2.49953679331e-12,0.000367849730888
6.838,-2.63839994849e-12,0.00036806851279
6.84,-2.77726310367e-12,0.000368287294693
6.842,-2.91612625886e-12,0.000368506076596
