freq_GHz,k_star_bare_rad_theoretical
1.2240000000000009,2.6750548877234326e-06
1.2260000000000009,2.6515731244534935e-06
1.2280000000000009,2.4945788591971413e-06
1.2300000000000009,2.44840488689696e-06
1.2320000000000009,2.5945023299344533e-06
1.2340000000000009,2.7247507246291186e-06
1.2360000000000009,2.6552390025667144e-06
1.2380000000000009,2.502008441193637e-06
1.2400000000000009,2.503978490362574e-06
1.2420000000000009,2.670978949586081e-06
1.2440000000000009,2.7629567032547153e-06
1.2460000000000009,2.654261299485025e-06
1.2480000000000009,2.5187208663613597e-06
1.2500000000000009,2.5695066045786086e-06
1.252000000000001,2.7432648167999285e-06
1.254000000000001,2.7896453680693184e-06
1.256000000000001,2.651952469999788e-06
1.258000000000001,2.5465571409782894e-06
1.260000000000001,2.642528691540816e-06
1.262000000000001,2.8082777429778993e-06
1.264000000000001,2.805811717777884e-06
1.266000000000001,2.651755193162561e-06
1.268000000000001,2.586427228484095e-06
1.270000000000001,2.719914570853063e-06
1.272000000000001,2.863625653586749e-06
1.274000000000001,2.8133705403873832e-06
1.276000000000001,2.6569592173168732e-06
1.278000000000001,2.6382133031278843e-06
1.280000000000001,2.798149384943688e-06
1.282000000000001,2.907815174346337e-06
1.284000000000001,2.8149814577400206e-06
1.286000000000001,2.670428091173377e-06
1.288000000000001,2.7007605579859595e-06
1.290000000000001,2.873660142328413e-06
1.292000000000001,2.9403708933246203e-06
1.294000000000001,2.8138193646221055e-06
1.296000000000001,2.6943546571570748e-06
1.298000000000001,2.7719630508286908e-06
1.300000000000001,2.9431487814177842e-06
1.302000000000001,2.96185924531997e-06
1.304000000000001,2.8133091387431974e-06
1.306000000000001,2.730064388938025e-06
1.308000000000001,2.848942521697581e-06
1.310000000000001,3.0038956425025576e-06
1.312000000000001,2.9738213054471274e-06
1.314000000000001,2.8168435329198327e-06
1.316000000000001,2.77788504682297e-06
1.318000000000001,2.928306736687397e-06
1.320000000000001,3.054001889655697e-06
1.322000000000001,2.9786264688410474e-06
1.324000000000001,2.8275029661378737e-06
1.326000000000001,2.837098641397459e-06
1.328000000000001,3.006462780997393e-06
1.330000000000001,3.092548559544689e-06
1.332000000000001,2.9792636075179346e-06
