pump_GHz,signal_GHz,gain_db
10.7,9.200000000000006,44.421343990292605
10.7,9.300000000000006,44.92486354122798
10.7,9.400000000000006,42.871510674027384
10.7,9.500000000000007,38.8341063387334
10.7,9.600000000000007,33.669357124919436
10.7,9.700000000000006,27.82863616519681
10.7,9.800000000000008,21.441347810899522
10.7,9.900000000000007,14.525077311018428
10.7,10.000000000000007,7.230517632324641
10.799999999999999,2.0,3.983460638449486
10.799999999999999,2.1,2.244397858223765
10.799999999999999,2.2,0.9530359602537425
10.799999999999999,2.3000000000000003,0.19544487809901456
10.799999999999999,2.4000000000000004,0.006998950811236006
10.799999999999999,2.5000000000000004,0.3391334819874958
10.799999999999999,2.6000000000000005,1.0769785581658067
10.799999999999999,2.7000000000000006,2.0853125261457817
10.799999999999999,2.8000000000000007,3.2492920974762733
10.799999999999999,2.900000000000001,4.4880732476116245
10.799999999999999,3.000000000000001,5.7422922624395305
10.799999999999999,3.100000000000001,6.982249767523364
10.799999999999999,3.200000000000001,8.174024453912516
10.799999999999999,3.300000000000001,9.316069229786391
10.799999999999999,3.4000000000000012,10.40128990774092
10.799999999999999,3.5000000000000013,11.40702391411455
10.799999999999999,3.6000000000000014,12.354823082430082
10.799999999999999,3.7000000000000015,13.23484301534949
10.799999999999999,3.8000000000000016,14.042479971587529
10.799999999999999,3.9000000000000017,14.778201690533422
10.799999999999999,4.000000000000002,15.435609791962586
10.799999999999999,4.100000000000001,16.03759106746343
10.799999999999999,4.200000000000002,16.56437798877892
10.799999999999999,4.3000000000000025,17.019258601836242
10.799999999999999,4.400000000000002,17.411153534417963
10.799999999999999,4.500000000000002,17.73675226423314
10.799999999999999,4.600000000000002,17.98592232840508
10.799999999999999,4.700000000000003,18.172244636596595
10.799999999999999,4.8000000000000025,18.282267996857712
10.799999999999999,4.900000000000002,18.324513794650112
10.799999999999999,5.000000000000003,18.30081058629599
10.799999999999999,5.100000000000003,18.229748189658554
10.799999999999999,5.200000000000003,18.078748968446504
10.799999999999999,5.3000000000000025,17.86355676955452
10.799999999999999,5.400000000000003,17.574871306144676
10.799999999999999,5.5000000000000036,17.22372113612201
10.799999999999999,5.600000000000003,16.797094954335087
10.799999999999999,5.700000000000003,16.310122078383916
10.799999999999999,5.800000000000003,15.747000172499195
10.799999999999999,5.900000000000004,15.118512001565417
10.799999999999999,6.0000000000000036,14.432433546268506
10.799999999999999,6.100000000000003,13.670361512664593
10.799999999999999,6.200000000000004,12.843246479349922
10.799999999999999,6.300000000000004,11.957986127783727
10.799999999999999,6.400000000000004,10.999332288763364
10.799999999999999,6.5000000000000036,9.977969245645593
10.799999999999999,6.600000000000004,8.880292503875816
10.799999999999999,6.700000000000005,7.741612717875026
10.799999999999999,6.800000000000004,6.56715609558062
10.799999999999999,6.900000000000004,5.344814059498569
10.799999999999999,7.000000000000004,4.11972053359125
10.799999999999999,7.100000000000005,2.9232160049395377
10.799999999999999,7.200000000000005,1.8144157791657305
10.799999999999999,7.300000000000004,0.8848039067917615
10.799999999999999,7.400000000000005,0.23730861727044253
10.799999999999999,7.500000000000005,2.5386714404845774e-05
10.799999999999999,7.600000000000005,0.2721095993209765
10.799999999999999,7.700000000000005,1.0873923712305338
10.799999999999999,7.800000000000005,2.3943958341009735
10.799999999999999,7.900000000000006,4.104692778810222
10.799999999999999,8.000000000000005,6.119057992631217
10.799999999999999,8.100000000000005,8.383783399132868
10.799999999999999,8.200000000000006,10.85391248290156
10.799999999999999,8.300000000000006,13.491082997858525
10.799999999999999,8.400000000000006,16.274858602726695
10.799999999999999,8.500000000000005,19.212844191092223
10.799999999999999,8.600000000000005,22.29154845925997
