pump_GHz,signal_GHz,gain_db
10.799999999999999,3.300000000000001,0.13871565442632908
10.799999999999999,3.4000000000000012,0.09308601971250369
10.799999999999999,3.5000000000000013,0.055508491009537274
10.799999999999999,3.6000000000000014,0.027695260055260396
10.799999999999999,3.7000000000000015,0.009853943494516522
10.799999999999999,3.8000000000000016,0.0012339332377349242
10.799999999999999,3.9000000000000017,0.0006424698294594265
10.799999999999999,4.000000000000002,0.00662611611451147
10.799999999999999,4.100000000000001,0.017508772385362754
10.799999999999999,4.200000000000002,0.031608588893270534
10.799999999999999,4.3000000000000025,0.04746139677526854
10.799999999999999,4.400000000000002,0.06404683839099873
10.799999999999999,4.500000000000002,0.08064738022841035
10.799999999999999,4.600000000000002,0.09682576186055963
10.799999999999999,4.700000000000003,0.11200890702450499
10.799999999999999,4.8000000000000025,0.1256733902531286
10.799999999999999,4.900000000000002,0.1373500978184154
10.799999999999999,5.000000000000003,0.14668912298346526
10.799999999999999,5.100000000000003,0.15363309825213387
10.799999999999999,5.200000000000003,0.15832364768289608
10.799999999999999,5.3000000000000025,0.16097121077810442
10.799999999999999,5.400000000000003,0.1618446250595086
10.799999999999999,5.5000000000000036,0.16096798843695515
10.799999999999999,5.600000000000003,0.15831746298718213
10.799999999999999,5.700000000000003,0.15362451919611492
10.799999999999999,5.800000000000003,0.14667691639603544
10.799999999999999,5.900000000000004,0.13733517764820524
10.799999999999999,6.0000000000000036,0.12565549753373448
10.799999999999999,6.100000000000003,0.1119886960622276
10.799999999999999,6.200000000000004,0.09680293851544888
10.799999999999999,6.300000000000004,0.08062307639501608
10.799999999999999,6.400000000000004,0.06402112438418735
10.799999999999999,6.5000000000000036,0.04743592831189586
10.799999999999999,6.600000000000004,0.031585391776849325
10.799999999999999,6.700000000000005,0.017489494415921163
10.799999999999999,6.800000000000004,0.006609121565306284
10.799999999999999,6.900000000000004,0.0006367582444276423
10.799999999999999,7.000000000000004,0.0012406507779080117
10.799999999999999,7.100000000000005,0.009874455309338583
10.799999999999999,7.200000000000005,0.027738460069636588
10.799999999999999,7.300000000000004,0.055550351840680745
10.799999999999999,7.400000000000005,0.09314092858922052
10.799999999999999,7.500000000000005,0.13880910437713495
10.799999999999999,7.600000000000005,0.18932907872239735
10.799999999999999,7.700000000000005,0.24045434214186176
10.799999999999999,7.800000000000005,0.287055024391448
10.799999999999999,7.900000000000006,0.3232263872578331
10.799999999999999,8.000000000000005,0.3424130370939413
10.799999999999999,8.100000000000005,0.33889163997045246
10.799999999999999,8.200000000000006,0.30946984144380696
10.799999999999999,8.300000000000006,0.25470876400097003
10.799999999999999,8.400000000000006,0.18045058725953078
10.799999999999999,8.500000000000005,0.09976561795666891
10.799999999999999,8.600000000000005,0.03247876455139365
10.799999999999999,8.700000000000006,0.0005525677229457297
10.799999999999999,8.800000000000006,0.020908137534593217
10.799999999999999,8.900000000000006,0.09585722355551671
10.799999999999999,9.000000000000007,0.2060562005774006
10.799999999999999,9.100000000000007,0.3129364097772921
10.799999999999999,9.200000000000006,0.370649135290697
10.799999999999999,9.300000000000006,0.34337498262391175
10.799999999999999,9.400000000000006,0.22873539028218037
10.799999999999999,9.500000000000007,0.07899898065423394
10.799999999999999,9.600000000000007,8.413316006454783e-05
10.799999999999999,9.700000000000006,0.08399217227931256
10.799999999999999,9.800000000000008,0.2924776836489549
10.799999999999999,9.900000000000007,0.43727077602467845
10.799999999999999,10.000000000000007,0.3364974297890084
10.899999999999999,2.0,0.27734754398834766
10.899999999999999,2.1,0.2771567794113804
10.899999999999999,2.2,0.23637688813371127
10.899999999999999,2.3000000000000003,0.17157001978339564
10.899999999999999,2.4000000000000004,0.10179709489200336
10.899999999999999,2.5000000000000004,0.04387443179660778
10.899999999999999,2.6000000000000005,0.008823072841902127
10.899999999999999,2.7000000000000006,0.0003934232313213975
10.899999999999999,2.8000000000000007,0.016084458957214796
10.899999999999999,2.900000000000001,0.04990183343373523
10.899999999999999,3.000000000000001,0.09406600571291736
10.899999999999999,3.100000000000001,0.1411094704891456
10.899999999999999,3.200000000000001,0.18501504818462494
10.899999999999999,3.300000000000001,0.22197846759730924
10.899999999999999,3.4000000000000012,0.24975945731010868
10.899999999999999,3.5000000000000013,0.26740907515206197
10.899999999999999,3.6000000000000014,0.2750878787204941
10.899999999999999,3.7000000000000015,0.2739768426457243
10.899999999999999,3.8000000000000016,0.26577305339392404
10.899999999999999,3.9000000000000017,0.25221854112601505
10.899999999999999,4.000000000000002,0.2349132938000888
10.899999999999999,4.100000000000001,0.2153686311035269
10.899999999999999,4.200000000000002,0.1949419897220633
10.899999999999999,4.3000000000000025,0.17482518498365057
10.899999999999999,4.400000000000002,0.15579462888846252
10.899999999999999,4.500000000000002,0.13820919156358402
10.899999999999999,4.600000000000002,0.12221861939870718
10.899999999999999,4.700000000000003,0.10791400110952021
10.899999999999999,4.8000000000000025,0.09547616892559532
10.899999999999999,4.900000000000002,0.08505144996564007
10.899999999999999,5.000000000000003,0.07674977287755175
10.899999999999999,5.100000000000003,0.07060691597964132
10.899999999999999,5.200000000000003,0.06633781597027717
10.899999999999999,5.3000000000000025,0.0637490121505195
10.899999999999999,5.400000000000003,0.06251468769696321
10.899999999999999,5.5000000000000036,0.06251517465368965
10.899999999999999,5.600000000000003,0.0637514987568591
10.899999999999999,5.700000000000003,0.06634283841381824
10.899999999999999,5.800000000000003,0.07061447219401601
