unloaded_cells_each_side,loaded_cells,period_cells,supercells,total_cells,length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite
16,3,35,1166,40810,81.62,10.870285714285703,0.0003,0.00036,"[4.0, 8.0]",43.31824988851619,6.74999999999999,40.41538491879299,40.190207825153266,9.106549399165281,2.0302085608492346,1.0,1.0,1.0,"[(5.5499999999999945, 7.449999999999988)]",1.949999999999993,True
16,3,35,1166,40810,81.62,10.879999999999988,0.0003,0.00036,"[4.0, 8.0]",43.11810043527661,6.649999999999991,40.4715747131475,40.39458623957355,9.820766678444691,2.1071732192325476,1.0,1.0,1.0,"[(5.199999999999996, 7.399999999999988)]",2.249999999999992,True
16,3,35,1166,40810,81.62,10.889714285714273,0.0003,0.00036,"[4.0, 8.0]",42.855794625914655,6.499999999999991,40.418587272300876,40.711338713053635,10.75104294602184,2.359440217253237,1.0,1.0,1.0,"[(4.0, 7.299999999999988)]",3.349999999999988,True
16,3,35,1166,40810,81.62,10.899428571428558,0.0003,0.00036,"[4.0, 8.0]",42.51546051518888,6.299999999999992,40.15923924465199,40.94052490143817,11.886163244782356,2.7952483388793037,1.0,1.0,1.0,"[(4.0, 7.149999999999989)]",3.1999999999999886,True
16,3,35,1166,40810,81.62,10.909142857142843,0.0003,0.00036,"[4.0, 8.0]",42.132538601094225,6.049999999999993,39.68022687830084,40.98691951150048,13.005378576946296,3.26236299531608,1.0,1.0,1.0,"[(4.0, 7.049999999999989)]",3.099999999999989,True
16,3,35,1166,40810,81.62,10.918857142857128,0.0003,0.00036,"[4.0, 8.0]",41.67118327057372,5.799999999999994,38.96604678498126,40.68469588564703,14.080975073720488,3.7046785296375195,1.0,1.0,1.0,"[(4.0, 6.89999999999999)]",2.9499999999999895,True
16,3,35,1166,40810,81.62,10.928571428571413,0.0003,0.00036,"[4.0, 8.0]",40.91601012462961,5.449999999999995,37.76750047231985,39.86211241281099,15.301774630595155,4.169573344330776,1.0,1.0,1.0,"[(4.0, 6.74999999999999)]",2.79999999999999,True
16,3,35,1166,40810,81.62,10.938285714285698,0.0003,0.00036,"[4.0, 8.0]",39.57276722471997,5.299999999999995,35.922703919268976,38.212010606487624,16.402386576535463,4.5726762917750055,1.0,1.0,1.0,"[(4.0, 6.549999999999991)]",2.5999999999999908,True
16,3,35,1166,40810,81.62,10.947999999999983,0.0003,0.00036,"[4.0, 8.0]",37.96107385917743,5.149999999999996,33.99824079504759,36.387711298631594,16.99333312624735,4.7894318888021825,1.0,1.0,1.0,"[(4.0, 6.449999999999991)]",2.499999999999991,True
16,3,35,1166,40810,81.62,10.957714285714268,0.0003,0.00036,"[4.0, 8.0]",35.41139046000721,5.099999999999996,31.19678648024146,33.59342374715322,17.37792047269166,4.939018917800637,1.0,1.0,0.9506172839506173,"[(4.0, 6.3999999999999915)]",2.4499999999999913,True
16,3,35,1166,40810,81.62,10.967428571428552,0.0003,0.00036,"[4.0, 8.0]",31.91845926244931,5.049999999999996,27.582741432751224,30.030440629479887,17.483480152806287,4.99253757533534,0.9876543209876543,0.9382716049382716,0.8765432098765432,"[(4.0, 6.349999999999992)]",2.3999999999999915,True
16,3,35,1166,40810,81.62,10.977142857142837,0.0003,0.00036,"[4.0, 8.0]",28.38611001769113,5.049999999999996,24.025959192323718,26.427376383054316,17.411940693919732,4.978413529268634,0.9135802469135802,0.8641975308641975,0.7777777777777778,"[(4.0, 6.299999999999992)]",2.3499999999999917,True
16,3,35,1166,40810,81.62,10.986857142857122,0.0003,0.00036,"[4.0, 8.0]",23.139602830527185,5.049999999999996,18.785280066355995,21.152988886978342,17.439059651774688,4.9702435792120525,0.7777777777777778,0.7160493827160493,0.5925925925925926,"[(4.0, 6.299999999999992)]",2.3499999999999917,True
16,3,35,1166,40810,81.62,10.996571428571407,0.0003,0.00036,"[4.0, 8.0]",17.934668817556023,4.9999999999999964,13.53064509207471,15.995559461000306,17.36326953179125,5.053124504167145,0.5802469135802469,0.345679012345679,0.0,"[(4.0, 6.299999999999992)]",2.3499999999999917,True
16,3,35,1166,40810,81.62,11.006285714285692,0.0003,0.00036,"[4.0, 8.0]",10.164313465138125,4.9999999999999964,6.621994068655683,8.130175070778458,10.155568266390022,3.431492521458383,0.0,0.0,0.0,"[(4.0, 6.249999999999992)]",2.299999999999992,True
16,3,35,1166,40810,81.62,11.015999999999977,0.0003,0.00036,"[4.0, 8.0]",16.605597741909214,7.999999999999986,3.487639020674231,1.1448119659849576,16.605404835909454,4.679765830822991,0.037037037037037035,0.0,0.0,"[(7.7999999999999865, 7.999999999999986)]",0.2499999999999991,True
16,3,35,1166,40810,81.62,11.025714285714262,0.0003,0.00036,"[4.0, 8.0]",28.04862436132449,7.949999999999986,19.429134530574494,17.341709302412053,12.722744982116348,4.258829298784214,1.0,0.5432098765432098,0.35802469135802467,"[(7.349999999999988, 7.999999999999986)]",0.6999999999999975,True
16,4,36,1133,40788,81.57600000000001,10.436111111111112,0.0003,0.00036,"[4.0, 8.0]",40.27142573145796,4.949999999999997,35.28518052932041,38.58816331749162,21.207911149097953,6.108392489531448,1.0,1.0,0.9753086419753086,"[(4.0, 6.249999999999992)]",2.299999999999992,True
16,4,36,1133,40788,81.57600000000001,10.445555555555556,0.0003,0.00036,"[4.0, 8.0]",39.66516237165323,4.949999999999997,34.56907155308283,37.823064489016375,21.276544646123824,6.1474515830964,1.0,1.0,0.9629629629629629,"[(4.0, 6.249999999999992)]",2.299999999999992,True
16,4,36,1133,40788,81.57600000000001,10.455,0.0003,0.00036,"[4.0, 8.0]",38.93823991260585,4.949999999999997,33.752088042394284,36.94907336628164,21.3005162447062,6.173340049677251,1.0,1.0,0.9506172839506173,"[(4.0, 6.199999999999992)]",2.249999999999992,True
16,4,36,1133,40788,81.57600000000001,10.464444444444444,0.0003,0.00036,"[4.0, 8.0]",38.08771177647061,4.849999999999997,32.82293705020591,35.96297685654917,21.27932737583069,6.188033307780145,1.0,0.9876543209876543,0.9382716049382716,"[(4.0, 6.149999999999992)]",2.199999999999992,True
16,4,36,1133,40788,81.57600000000001,10.473888888888888,0.0003,0.00036,"[4.0, 8.0]",37.06424905770039,4.899999999999997,31.735788379644642,34.81543268638894,21.239318885680788,6.187755893209759,1.0,0.9753086419753086,0.9259259259259259,"[(4.0, 6.149999999999992)]",2.199999999999992,True
16,4,36,1133,40788,81.57600000000001,10.483333333333333,0.0003,0.00036,"[4.0, 8.0]",35.8443709665077,4.899999999999997,30.480512032911914,33.50608596965102,21.120219474630325,6.172303800110374,0.9876543209876543,0.9506172839506173,0.9012345679012346,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
16,4,36,1133,40788,81.57600000000001,10.492777777777777,0.0003,0.00036,"[4.0, 8.0]",34.5255704409876,4.849999999999997,29.141694708790393,32.109402496757085,20.96859654113557,6.1384194735566515,0.9629629629629629,0.9382716049382716,0.8765432098765432,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
16,4,36,1133,40788,81.57600000000001,10.50222222222222,0.0003,0.00036,"[4.0, 8.0]",33.10390106956373,4.799999999999997,27.729612676347546,30.643720339853267,20.77269672523675,6.090598305954119,0.9506172839506173,0.9135802469135802,0.8395061728395061,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
16,4,36,1133,40788,81.57600000000001,10.511666666666665,0.0003,0.00036,"[4.0, 8.0]",31.641098733537632,4.799999999999997,26.2967592051587,29.154375132059656,20.541272894439622,6.031641823057458,0.9259259259259259,0.8765432098765432,0.8148148148148148,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
16,4,36,1133,40788,81.57600000000001,10.521111111111109,0.0003,0.00036,"[4.0, 8.0]",29.963576012825285,4.799999999999997,24.656994236096708,27.45800209563,20.275317719402825,5.961319147930373,0.8888888888888888,0.8518518518518519,0.7777777777777778,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
16,4,36,1133,40788,81.57600000000001,10.530555555555553,0.0003,0.00036,"[4.0, 8.0]",28.00670965074914,4.799999999999997,22.75442009801129,25.503923061711397,19.981590649148252,5.881885609342057,0.8518518518518519,0.8024691358024691,0.7160493827160493,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
16,4,36,1133,40788,81.57600000000001,10.539999999999997,0.0003,0.00036,"[4.0, 8.0]",25.69837022642305,4.799999999999997,20.51161258102488,23.20178516302778,19.66139543285037,5.794010210333133,0.8024691358024691,0.7407407407407407,0.6419753086419753,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
16,4,36,1133,40788,81.57600000000001,10.549444444444442,0.0003,0.00036,"[4.0, 8.0]",23.391165381041578,4.799999999999997,18.267216937965493,20.905236118993233,19.346037124042613,5.712161235963066,0.7407407407407407,0.6666666666666666,0.5432098765432098,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
16,4,36,1133,40788,81.57600000000001,10.558888888888886,0.0003,0.00036,"[4.0, 8.0]",21.036752009385843,4.799999999999997,15.975511518149505,18.56562862227094,18.962768796217485,5.635466046148972,0.6666666666666666,0.5802469135802469,0.38271604938271603,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
16,4,36,1133,40788,81.57600000000001,10.56833333333333,0.0003,0.00036,"[4.0, 8.0]",18.452661937905606,4.799999999999997,13.455233626821391,15.993318257833508,18.07890287736176,5.5348684412651235,0.5555555555555556,0.43209876543209874,0.0,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
16,4,36,1133,40788,81.57600000000001,10.577777777777774,0.0003,0.00036,"[4.0, 8.0]",15.179288143201239,4.799999999999997,10.344589119378467,12.707469853463362,15.179145122585687,5.188559919543482,0.1728395061728395,0.0,0.0,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
16,4,36,1133,40788,81.57600000000001,10.587222222222218,0.0003,0.00036,"[4.0, 8.0]",11.523279648857407,4.749999999999997,7.294562171130971,8.98398793539233,11.520453771013573,4.142171820668862,0.0,0.0,0.0,"[(4.0, 6.0999999999999925)]",2.1499999999999924,True
16,4,36,1133,40788,81.57600000000001,10.596666666666662,0.0003,0.00036,"[4.0, 8.0]",8.431117098701673,7.999999999999986,4.925599516849615,5.990668937652071,8.426577310984387,2.7013508331581697,0.0,0.0,0.0,"[(4.0, 5.849999999999993), (7.749999999999987, 7.999999999999986)]",2.199999999999992,True
16,4,36,1133,40788,81.57600000000001,10.606111111111106,0.0003,0.00036,"[4.0, 8.0]",13.261716557028382,7.999999999999986,3.4638524882238246,2.7219761293783207,13.261710683880223,3.258939537794042,0.0,0.0,0.0,"[(7.749999999999987, 7.999999999999986)]",0.29999999999999893,True
16,4,36,1133,40788,81.57600000000001,10.61555555555555,0.0003,0.00036,"[4.0, 8.0]",19.883333293817742,7.999999999999986,6.742651411707845,4.345628470297028,18.591454965439056,5.7561779617711295,0.13580246913580246,0.07407407407407407,0.0,"[(7.699999999999987, 7.999999999999986)]",0.34999999999999876,True
16,4,36,1133,40788,81.57600000000001,10.624999999999995,0.0003,0.00036,"[4.0, 8.0]",26.25682186758468,7.999999999999986,14.905005189020828,12.924155315516035,16.116009451589612,4.954457120740338,0.3950617283950617,0.30864197530864196,0.19753086419753085,"[(7.649999999999987, 7.999999999999986)]",0.3999999999999986,True
16,4,36,1133,40788,81.57600000000001,10.634444444444439,0.0003,0.00036,"[4.0, 8.0]",29.880574754442417,7.999999999999986,22.109889817985877,20.655529620552734,11.658362514173234,3.889653071392696,1.0,1.0,0.5432098765432098,"[(7.299999999999988, 7.999999999999986)]",0.7499999999999973,True
16,4,36,1133,40788,81.57600000000001,10.643888888888883,0.0003,0.00036,"[4.0, 8.0]",23.84223026792341,5.849999999999993,19.382982770387553,22.1298609304882,23.675890016539267,6.4110072375158,0.8395061728395061,0.8024691358024691,0.7037037037037037,"[(4.299999999999999, 6.84999999999999)]",2.5999999999999908,True
16,4,36,1133,40788,81.57600000000001,10.653333333333327,0.0003,0.00036,"[4.0, 8.0]",13.622993961542953,5.399999999999995,11.564533676408029,12.77007695703923,9.458303927559857,2.589711286166955,0.0,0.0,0.0,"[(4.0, 6.999999999999989)]",3.049999999999989,True
16,4,36,1133,40788,81.57600000000001,10.662777777777771,0.0003,0.00036,"[4.0, 8.0]",9.001958546899292,7.049999999999989,8.680035933255283,8.688890497475999,0.6808448346040841,0.22081289912370752,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,4,36,1133,40788,81.57600000000001,10.672222222222215,0.0003,0.00036,"[4.0, 8.0]",1.2032354895819444,7.749999999999987,0.47489030561364537,0.3271867567828018,1.1319227918481756,0.388779499649146,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,4,36,1133,40788,81.57600000000001,10.68166666666666,0.0003,0.00036,"[4.0, 8.0]",7.073780960537569,5.349999999999995,6.8006389095542135,6.912210129200757,0.9854734524418056,0.2832139224414483,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,4,36,1133,40788,81.57600000000001,10.691111111111104,0.0003,0.00036,"[4.0, 8.0]",1.885798302701602,4.9999999999999964,1.655200971730473,1.8046422787480811,1.276065806485997,0.31336017300149543,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,4,36,1133,40788,81.57600000000001,10.700555555555548,0.0003,0.00036,"[4.0, 8.0]",4.793167308892934,5.399999999999995,4.71897630730586,4.73049176688006,0.22876189031417837,0.05767154284371385,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,4,36,1133,40788,81.57600000000001,10.709999999999992,0.0003,0.00036,"[4.0, 8.0]",2.686243183710965,5.099999999999996,2.1936269725333055,2.4573434154731415,2.1996405774309857,0.5946032757841515,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,4,36,1133,40788,81.57600000000001,10.719444444444436,0.0003,0.00036,"[4.0, 8.0]",3.3366132463793847,7.999999999999986,2.5660734284985316,2.4374038413114842,1.0643586765167834,0.3149846664219801,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,5,37,1103,40811,81.622,10.154054054054056,0.0003,0.00036,"[4.0, 8.0]",12.317861778487686,4.449999999999998,7.446378798042414,8.834842867424511,12.317798711310814,4.517366140910459,0.0,0.0,0.0,"[(4.0, 5.849999999999993)]",1.8999999999999932,True
16,5,37,1103,40811,81.622,10.163243243243246,0.0003,0.00036,"[4.0, 8.0]",10.299856920211049,4.499999999999998,6.0506763898180145,6.770817895697175,10.296555656352364,3.7277022873999517,0.0,0.0,0.0,"[(4.0, 5.849999999999993)]",1.8999999999999932,True
16,5,37,1103,40811,81.622,10.172432432432435,0.0003,0.00036,"[4.0, 8.0]",8.07666743939275,4.449999999999998,4.775058877435283,5.37044822852117,8.075089164154667,2.855779492371489,0.0,0.0,0.0,"[(4.0, 5.849999999999993), (7.7999999999999865, 7.999999999999986)]",2.1499999999999924,True
16,5,37,1103,40811,81.622,10.181621621621625,0.0003,0.00036,"[4.0, 8.0]",9.52712798017531,7.999999999999986,3.7621504462578335,4.263129502974625,9.525073317317382,2.3690849169466253,0.0,0.0,0.0,"[(7.699999999999987, 7.999999999999986)]",0.34999999999999876,True
16,5,37,1103,40811,81.622,10.190810810810815,0.0003,0.00036,"[4.0, 8.0]",12.225301213816351,7.999999999999986,3.217146417717791,2.4757130607086317,12.225187947361082,3.1611549916160544,0.0,0.0,0.0,"[(7.699999999999987, 7.999999999999986)]",0.34999999999999876,True
16,5,37,1103,40811,81.622,10.200000000000005,0.0003,0.00036,"[4.0, 8.0]",15.235620150127712,7.999999999999986,3.998699247233664,1.402216699972168,15.235560995553305,4.786086609493699,0.012345679012345678,0.0,0.0,"[(7.649999999999987, 7.999999999999986)]",0.3999999999999986,True
16,5,37,1103,40811,81.622,10.209189189189194,0.0003,0.00036,"[4.0, 8.0]",18.736306503309642,7.999999999999986,7.5722048653890175,6.025226172885065,16.704317943569713,5.244748270868968,0.13580246913580246,0.06172839506172839,0.0,"[(7.599999999999987, 7.999999999999986)]",0.4499999999999984,True
16,5,37,1103,40811,81.622,10.218378378378384,0.0003,0.00036,"[4.0, 8.0]",22.438309987089315,7.999999999999986,12.47505553268349,11.153305078838718,15.05038700999794,4.698310930136382,0.30864197530864196,0.2222222222222222,0.09876543209876543,"[(7.549999999999987, 7.999999999999986)]",0.4999999999999982,True
16,5,37,1103,40811,81.622,10.227567567567574,0.0003,0.00036,"[4.0, 8.0]",26.076747842147455,7.999999999999986,17.24258013264642,16.059436921723908,13.432113637725069,4.199082946184182,0.5802469135802469,0.4444444444444444,0.2839506172839506,"[(7.499999999999988, 7.999999999999986)]",0.549999999999998,True
16,5,37,1103,40811,81.622,10.236756756756764,0.0003,0.00036,"[4.0, 8.0]",29.51300181279511,7.999999999999986,21.951715969999324,20.97896807878016,11.779431292701663,3.703811398961524,1.0,1.0,0.5802469135802469,"[(7.349999999999988, 7.999999999999986)]",0.6999999999999975,True
16,5,37,1103,40811,81.622,10.245945945945953,0.0003,0.00036,"[4.0, 8.0]",31.52707977746299,7.999999999999986,26.091723946575257,25.565575077231752,9.092978630322499,2.854192152301744,1.0,1.0,1.0,"[(6.999999999999989, 7.999999999999986)]",1.0499999999999963,True
16,5,37,1103,40811,81.622,10.255135135135143,0.0003,0.00036,"[4.0, 8.0]",26.089513058366208,7.999999999999986,24.367728602074877,24.67904589012567,3.8114543642772354,0.8220168653473395,1.0,1.0,1.0,"[(4.449999999999998, 7.999999999999986)]",3.599999999999987,True
16,5,37,1103,40811,81.622,10.264324324324333,0.0003,0.00036,"[4.0, 8.0]",12.021257132123322,4.0,11.34939672194829,11.644873574101817,4.931351761734994,0.9136528235259086,0.0,0.0,0.0,"[(4.0, 7.7999999999999865)]",3.8499999999999863,True
16,5,37,1103,40811,81.622,10.273513513513523,0.0003,0.00036,"[4.0, 8.0]",9.639999258362248,7.999999999999986,6.69750483915631,6.436915200088828,3.5535479045496876,0.7888464832569233,0.0,0.0,0.0,"[(5.299999999999995, 5.399999999999995), (7.199999999999989, 7.999999999999986)]",0.9999999999999964,True
16,5,37,1103,40811,81.622,10.282702702702712,0.0003,0.00036,"[4.0, 8.0]",8.082817325942807,4.849999999999997,7.178641256698559,7.891461174743132,6.233055264375913,1.4463248606657355,0.0,0.0,0.0,"[(4.0, 7.549999999999987)]",3.599999999999987,True
16,5,37,1103,40811,81.622,10.291891891891902,0.0003,0.00036,"[4.0, 8.0]",8.015571539458703,7.849999999999986,7.303087291192174,7.106859102129372,0.9679801373918258,0.32396446452120287,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,5,37,1103,40811,81.622,10.301081081081092,0.0003,0.00036,"[4.0, 8.0]",2.755605958311396,5.099999999999996,1.8665463752303266,2.287483884912225,2.7533105659807284,0.9287065212788367,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,5,37,1103,40811,81.622,10.310270270270282,0.0003,0.00036,"[4.0, 8.0]",6.730624881986305,5.149999999999996,6.334119894655523,6.662712107202902,3.172146481714334,0.6994016236533946,0.0,0.0,0.0,"[(4.0, 7.949999999999986)]",3.999999999999986,True
16,5,37,1103,40811,81.622,10.319459459459472,0.0003,0.00036,"[4.0, 8.0]",5.599568435491084,7.999999999999986,3.2396321060410287,2.710471955916924,3.354119734227304,1.0885824453703175,0.0,0.0,0.0,"[(4.0, 4.249999999999999), (6.049999999999993, 7.999999999999986)]",2.299999999999992,True
16,5,37,1103,40811,81.622,10.328648648648661,0.0003,0.00036,"[4.0, 8.0]",2.955359272140494,5.149999999999996,1.9372556444762876,2.3740861001587863,2.9552605224901645,1.0080808619133639,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,5,37,1103,40811,81.622,10.337837837837851,0.0003,0.00036,"[4.0, 8.0]",4.910738011175441,6.549999999999991,4.625136350750545,4.820783314865737,2.6069119888412664,0.5385196257148438,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,5,37,1103,40811,81.622,10.34702702702704,0.0003,0.00036,"[4.0, 8.0]",4.196838871717659,7.949999999999986,1.711131641668382,1.1574383288888417,3.537323879135455,1.16818924858616,0.0,0.0,0.0,"[(4.0, 4.1), (6.249999999999992, 7.999999999999986)]",1.949999999999993,True
16,5,37,1103,40811,81.622,10.35621621621623,0.0003,0.00036,"[4.0, 8.0]",2.6884685642163335,5.149999999999996,1.7449172669691038,2.1084678281478935,2.6878306409122072,0.91915299847681,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,5,37,1103,40811,81.622,10.36540540540542,0.0003,0.00036,"[4.0, 8.0]",3.775363605447011,6.79999999999999,3.4306590915179953,3.5384101546601676,2.3625993083260823,0.458659322998236,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,5,37,1103,40811,81.622,10.37459459459461,0.0003,0.00036,"[4.0, 8.0]",3.2400467307966756,7.949999999999986,0.9243426435623753,0.36855751626211675,3.154892319935653,1.0445793096630611,0.0,0.0,0.0,"[(4.0, 4.349999999999999), (5.999999999999993, 7.999999999999986)]",2.4499999999999913,True
16,5,37,1103,40811,81.622,10.3837837837838,0.0003,0.00036,"[4.0, 8.0]",2.998456656317769,5.199999999999996,2.1190602811446486,2.642230718698595,2.996625735966119,1.0234414496534137,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,5,37,1103,40811,81.622,10.39297297297299,0.0003,0.00036,"[4.0, 8.0]",2.918704295246977,7.099999999999989,2.3936187968152005,2.360322716823132,1.6840203343356974,0.3353046950763429,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,5,37,1103,40811,81.622,10.40216216216218,0.0003,0.00036,"[4.0, 8.0]",2.2363882446962338,7.999999999999986,0.569578237206405,0.5216709868740901,2.236239011839325,0.4900878999754039,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,5,37,1103,40811,81.622,10.41135135135137,0.0003,0.00036,"[4.0, 8.0]",2.6420926911165346,5.249999999999996,2.1202567184624406,2.572373717553031,2.6417889350950694,0.815780136506466,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,5,37,1103,40811,81.622,10.420540540540559,0.0003,0.00036,"[4.0, 8.0]",2.1210250415360417,7.7999999999999865,0.5639467664763865,0.14278062448405532,2.117363782076859,0.7376876454252853,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,5,37,1103,40811,81.622,10.429729729729749,0.0003,0.00036,"[4.0, 8.0]",2.027861219809314,5.199999999999996,1.3742842609580241,1.7098640652583594,2.0265905333608356,0.7025898143786006,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
17,3,37,1103,40811,81.622,10.154054054054056,0.0003,0.00036,"[4.0, 8.0]",44.972005564000874,6.549999999999991,39.77920636940146,39.7792932323627,18.503197008637358,4.117933201986331,1.0,1.0,1.0,"[(5.799999999999994, 7.099999999999989)]",1.3499999999999952,True
17,3,37,1103,40811,81.622,10.163243243243246,0.0003,0.00036,"[4.0, 8.0]",44.92425076686473,6.549999999999991,39.809924040349024,39.76444225506923,18.420212600108144,4.097096828326216,1.0,1.0,1.0,"[(5.749999999999994, 7.099999999999989)]",1.399999999999995,True
17,3,37,1103,40811,81.622,10.172432432432435,0.0003,0.00036,"[4.0, 8.0]",44.87188831801759,6.549999999999991,39.84131742482827,39.87363242240463,18.3511956587171,4.082939380675946,1.0,1.0,1.0,"[(5.749999999999994, 7.099999999999989)]",1.399999999999995,True
17,3,37,1103,40811,81.622,10.181621621621625,0.0003,0.00036,"[4.0, 8.0]",44.81322917442613,6.549999999999991,39.87263699094954,40.003898169778644,18.300641894786853,4.074816784776938,1.0,1.0,1.0,"[(5.699999999999994, 7.099999999999989)]",1.4499999999999948,True
17,3,37,1103,40811,81.622,10.190810810810815,0.0003,0.00036,"[4.0, 8.0]",44.7491744002394,6.499999999999991,39.90298906626768,40.05112213518839,18.26052679787233,4.072862541974987,1.0,1.0,1.0,"[(5.699999999999994, 7.099999999999989)]",1.4499999999999948,True
17,3,37,1103,40811,81.622,10.200000000000005,0.0003,0.00036,"[4.0, 8.0]",44.687096015191045,6.499999999999991,39.932198484018194,40.13401135033603,18.259823301213746,4.081512060214607,1.0,1.0,1.0,"[(5.649999999999994, 7.049999999999989)]",1.4499999999999948,True
17,3,37,1103,40811,81.622,10.209189189189194,0.0003,0.00036,"[4.0, 8.0]",44.61734589186375,6.499999999999991,39.95780712670685,40.29923224413956,18.28010887416687,4.0978789697150235,1.0,1.0,1.0,"[(5.599999999999994, 7.049999999999989)]",1.4999999999999947,True
17,3,37,1103,40811,81.622,10.218378378378384,0.0003,0.00036,"[4.0, 8.0]",44.542470175241036,6.449999999999991,39.98012001544181,40.33771010258186,18.315927127740924,4.128117441660672,1.0,1.0,1.0,"[(5.5499999999999945, 7.049999999999989)]",1.5499999999999945,True
17,3,37,1103,40811,81.622,10.227567567567574,0.0003,0.00036,"[4.0, 8.0]",44.46138533695229,6.449999999999991,39.996916137446654,40.47993350858136,18.3818811406831,4.169885903473531,1.0,1.0,1.0,"[(5.449999999999995, 7.049999999999989)]",1.6499999999999941,True
17,3,37,1103,40811,81.622,10.236756756756764,0.0003,0.00036,"[4.0, 8.0]",44.37351842022441,6.3999999999999915,40.00530489216568,40.63123305029724,18.499597448343973,4.2348179759575055,1.0,1.0,1.0,"[(5.399999999999995, 6.999999999999989)]",1.6499999999999941,True
17,3,37,1103,40811,81.622,10.245945945945953,0.0003,0.00036,"[4.0, 8.0]",44.275151284020396,6.349999999999992,40.00124183600481,40.75232490810432,18.64260772177815,4.317872236366985,1.0,1.0,1.0,"[(5.249999999999996, 6.999999999999989)]",1.7999999999999936,True
17,3,37,1103,40811,81.622,10.255135135135143,0.0003,0.00036,"[4.0, 8.0]",44.16115546369796,6.299999999999992,39.977817184732984,40.9264585841247,18.8533380168201,4.436933687053309,1.0,1.0,1.0,"[(5.149999999999996, 6.9499999999999895)]",1.8499999999999934,True
17,3,37,1103,40811,81.622,10.264324324324333,0.0003,0.00036,"[4.0, 8.0]",44.03672156330606,6.249999999999992,39.92898416251444,41.077201855091296,19.120755831864276,4.5829223276414535,1.0,1.0,1.0,"[(4.899999999999997, 6.9499999999999895)]",2.0999999999999925,True
17,3,37,1103,40811,81.622,10.273513513513523,0.0003,0.00036,"[4.0, 8.0]",43.8933646257945,6.199999999999992,39.844266875287886,41.26763082904393,19.439403802968116,4.762167665806638,1.0,1.0,1.0,"[(4.0, 4.0), (4.499999999999998, 6.89999999999999)]",2.499999999999991,True
17,3,37,1103,40811,81.622,10.282702702702712,0.0003,0.00036,"[4.0, 8.0]",43.7395143958079,6.0999999999999925,39.719509374876516,41.42667726898759,19.79197192522131,4.962017342164619,1.0,1.0,1.0,"[(4.0, 6.84999999999999)]",2.8999999999999897,True
17,3,37,1103,40811,81.622,10.291891891891902,0.0003,0.00036,"[4.0, 8.0]",43.56995990041719,5.999999999999993,39.54713237589507,41.581895336949586,20.167656821395475,5.179035301596638,1.0,1.0,1.0,"[(4.0, 6.79999999999999)]",2.84999999999999,True
17,3,37,1103,40811,81.622,10.301081081081092,0.0003,0.00036,"[4.0, 8.0]",43.388108749651394,5.899999999999993,39.31810244407662,41.7133178109577,20.588435067689108,5.407881882133415,1.0,1.0,1.0,"[(4.0, 6.74999999999999)]",2.79999999999999,True
