frequency_GHz,S21_db,k_star
0.9440000000000006,-0.00013244062897769184,1.5056184695739008e-06
0.9460000000000006,-0.03941618079712258,1.586756982597734e-06
0.9480000000000006,-0.10970298088805155,1.5693038325267222e-06
0.9500000000000006,-0.11299395083259293,1.4861139886693936e-06
0.9520000000000006,-0.04472893363196519,1.4609710271458465e-06
0.9540000000000006,-2.02177701451744e-05,1.5374399570796879e-06
0.9560000000000006,-0.041720817543920624,1.6166305528949113e-06
0.9580000000000006,-0.11118398950900672,1.5958186734893118e-06
0.9600000000000006,-0.11158839259192452,1.5125945496416784e-06
0.9620000000000006,-0.04237465613393959,1.490852081099947e-06
0.9640000000000006,-6.34911447608817e-06,1.56949374943878e-06
0.9660000000000006,-0.04405734022980315,1.6466194494579867e-06
0.9680000000000006,-0.11258680024682724,1.6224916315303595e-06
0.9700000000000006,-0.1101032859317505,1.5393741315096812e-06
0.9720000000000006,-0.04005010706692852,1.5210781292331055e-06
0.9740000000000006,-9.096188109522068e-05,1.6017774315318575e-06
0.9760000000000006,-0.046422043528750165,1.6767245507752146e-06
0.9780000000000006,-0.1139091142518839,1.649328924562335e-06
0.9800000000000006,-0.10854085008351053,1.5664590268457679e-06
0.9820000000000007,-0.037759027299029996,1.5516501622840628e-06
0.9840000000000005,-0.0002740251642130909,1.6342885803110468e-06
0.9860000000000005,-0.04881117220279154,1.7069469165631457e-06
0.9880000000000005,-0.11514875369225885,1.6763368828340633e-06
0.9900000000000008,-0.10690343055974644,1.5938554254312648e-06
0.9920000000000008,-0.03550511522016561,1.5825689875020518e-06
0.9940000000000007,-0.0005553492115321934,1.6670247726183196e-06
0.9960000000000007,-0.051220926653171836,1.737287790193505e-06
0.9980000000000007,-0.11630366525855373,1.7035219433058843e-06
1.0000000000000007,-0.1051934958371808,1.6215694081103335e-06
1.0020000000000007,-0.03329202029947167,1.6138352303971329e-06
1.0040000000000007,-0.0009345856068630928,1.699983593058535e-06
1.0060000000000007,-0.05364746871228847,1.7677486009014948e-06
1.0080000000000007,-0.11737192369558916,1.7308906438279203e-06
1.0100000000000007,-0.10341363433138447,1.649606940750531e-06
1.0120000000000007,-0.031123337155043125,1.6454493367680859e-06
1.0140000000000007,-0.0014112269527162707,1.7331626418707474e-06
1.0160000000000007,-0.056086927874523476,1.7983309656592963e-06
1.0180000000000007,-0.11835173498855442,1.758449617199516e-06
1.0200000000000007,-0.10156655085743731,1.6779738683438822e-06
1.0220000000000007,-0.029002599679624458,1.6774115750364804e-06
1.0240000000000007,-0.00198460759260367,1.7665595428090555e-06
1.0260000000000007,-0.058535407191552646,1.8290366907746172e-06
1.0280000000000007,-0.11924143935888197,1.7862055850335207e-06
1.0300000000000007,-0.09965506303846253,1.706675909236323e-06
